Date,Press,Category,Title,Content,Comment,URL_Origin,URL_Naver
2024.02.29.,CWN,,쿠팡…지마켓·알리익스프레스 제치고 2월 4주차 이커머스 사이트 트렌드지수...,,,https://www.cwn.kr/news/articleView.html?idxno=28367,https://www.cwn.kr/
2024.02.29.,바이라인네트워크,,알리익스프레스는 쿠팡과 겨루고 싶다 [Weekly Commerce],,,https://byline.network/?p=9004111222528256,https://byline.network
2024.02.27.,한국경제,,"아모레퍼시픽, 알리익스프레스서 만난다…3월 'K베뉴' 입점",,,https://www.hankyung.com/article/202402274013g,http://www.hankyung.com/
2024.02.27.,업다운뉴스,생활/문화,"'문제아' 알리익스프레스, 국내 시장에 정말 위협적일까?","[ 려 일리윤 등 생활용품 브랜드 우선 입점    사진=알리익스프레스아모레퍼시픽의 생활용품 브랜드가 중국 알리바바의 해외 직접구매(직구) 플랫폼 '알리익스프레스'에 입점한다. 국내 전자상거래(e커머스)시장 잠식에 나선 알리익스프레스가 판매수수료 면제 혜택을 내걸고 한국 브랜드 유치에 나선 가운데 합류하는 기업이 늘어나는 모양새다.아모레퍼시픽은 려, 일리윤, 해피바스, 미쟝센, 라보에이치, 메디안 등 일부 생활용품(데일리 뷰티) 브랜드가 다음달 알리익스프레스의 한국 상품 카테고리 '케이베뉴'(K-베뉴)에 입점한다고 27일 밝혔다.케이베뉴는 알리익스프레스가 지난해 10월 론칭한 한국 상품 판매 채널이다. 한발 앞서 LG생활건강 애경 한국P&amp;G 등이 입점해 생활용품과 음료 제품 등을 판매한 데 이어 아모레퍼시픽도 합류한 모양새다. 케이베뉴 상품은 한국에서 무료 배송되며 배송 기간은 통상 사흘 이내로 전해졌다.    사진=알리익스프레스아모레퍼시픽은 화장품 전문 브랜드를 제외한 생활용품 브랜드에 한정해 우선 입점한다는 방침이다.  아모레퍼시픽 관계자는 ""국내 아모레퍼시픽 물류에서 국내 소비자에게 배송되는 구조""라며 ""고객이 다양한 접점에서 제품을 구매할 수 있도록 채널 확장을 위해 입점하게 됐다""고 설명했다.    사진=아모레퍼시픽알리익스프레스는 최근 한국 판매자에게 당분간 입점 수수료와 판매수수료 면제 조건을 내걸고 입점업체 확보에 공격적으로 나선 상태다. 알리익스프레스는 지난해 배우 마동석을 광고모델로 기용하고 '5일 무료배송' 등을 내세워 국내 시장을 잠식했다. 지난해 말 기준 알리의 국내 월간활성이용자수(MAU)는 496만명에 달한다. 알리와 테무 등 쇼핑 앱의 공세에 지난해 중국 해외 직접구매(직구)는 121.2% 급증한 3조2872억원에 달해 처음으로 국내 해외직구 1위 국가에 오르기도 했다. 여기에 이어 한국 판매자를 확보하며 쿠팡을 비롯한 한국 전자상거래(e커머스) 강자에 대한 공세를 펼치고 나선 모습이다. ]",['마동석   돈 에  환장 했냐 ?'],http://www.updownnews.co.kr/news/articleView.html?idxno=307357,https://n.news.naver.com/mnews/article/015/0004953490?sid=103
2024.02.27.,이코리아,,"알리익스프레스 소비자 불만 확산, 환불 거부에 협박도",,,https://www.ekoreanews.co.kr/news/articleView.html?idxno=71990,http://www.updownnews.co.kr
2024.02.27.,스타데일리뉴스,,"1위 쿠팡·2위 알리익스프레스·3위 티몬, 2024년 2월 4주차 종합몰 순위 트렌...",,,https://www.stardailynews.co.kr/news/articleView.html?idxno=437608,http://www.ekoreanews.co.kr/
2024.02.26.,투데이신문,,"알리익스프레스, '짝퉁' 판매에 '유해성' 논란까지...잡음 계속",,,https://www.ntoday.co.kr/news/articleView.html?idxno=103436,http://www.stardailynews.co.kr
2024.02.26.,스포츠서울,,"짝퉁·성인용품 판매 논란 ‘알리익스프레스’, 국내 잠식 이대로 괜찮을까?[...",,,https://www.sportsseoul.com/news/read/1402404?ref=naver,http://www.ntoday.co.kr
2024.02.26.,인사이트,,'전신인형·욕망원피스'...속옷 클릭하면 '성인용품' 보여주는 알리의 19금 추...,,,https://www.insight.co.kr/news/462783,http://www.sportsseoul.com/
2024.02.25.,아시아경제언론사 선정,경제,성인인증 없이 최음제 의심 음료도 판매…광고 무분별 노출 '알리',"[     알리익스프레스에서 판매되고 있는 ‘데이지크’ 가품 상품(왼쪽)과 국내 화장품 브랜드 ‘데이지크’(진품). 사진 | 각 사[스포츠서울 | 최규리 기자] 국내 K뷰티 상승 흐름세가 지속되고 있다. 색조 화장품을 기반으로 국내 중저가 화장품 브랜드가 약진 중이다. 그러나 최근 중국 알리바바그룹 이커머스 알리익스프레스(AliExpress)가 국내 브랜드의 ‘짝퉁’(가품)을 대거 유통하는 등 중국발 공습에 중저가 화장품 브랜드가 위협받고 있다.현재 알리익스프레스에서는 가품이 버젓이 불법 유통되고 있다. 심지어 성행 중이다. 고가의 명품 브랜드는 물론 국내 중저가 브랜드도 이들의 가품 공세에 힘을 쓰지 못하고 있다.같은 외형을 한 제품을 절반 이하 저렴하게 판매하는 알리익스프레스로 주 소비층인 MZ세대 여성 소비자가 대거 이동했기 때문이다.실제 알리익스프레스에서 판매 중인 중저가 화장품을 살펴보니, 국내 화장품 브랜드들과 복제된 수준의 초저가 가품들이 판매되고 있다. 대표적으로 3CE, 릴리바이레드, 데이지크, 롬앤 등이 있었다.    알리익스프레스에서 판매되고 있는 ‘롬앤’ 가품 상품(왼쪽)과 국내 화장품 브랜드 ‘롬앤’(진품). 사진 | 각 사    알리익스프레스에서 판매되고 있는 ‘릴리바이레드’ 가품 상품(왼쪽)과 국내 화장품 브랜드 ‘릴바이레드’(진품). 사진 | 각 사    알리익스프레스에서 판매되고 있는 ‘3CE’ 가품 상품(왼쪽)과 국내 화장품 브랜드 ‘3CE’(진품). 사진 | 각 사이처럼 알리익스프레스는 국내 중저가 화장품 브랜드 제품 외형은 물론 유사한 제품 브랜드명과 고유서체로 소비자 오인을 유발해 판매하고 있다. 브랜드 이미지 실추가 크게 우려되는 상황이다. 또 ‘초저가’를 내세워 실제 브랜드 판매가 보다 60% 이상 저렴한 가격으로 판매 중이다.문제는 중국 가품 시장이 워낙 거대하다 보니 중저가 브랜드를 판매하는 국내 회사들이 이에 대응하기 어렵다는 것이다. 중국계 온라인쇼핑몰이 국내 법을 어겨도 제재하기가 쉽지 않은 이유다.◇ “제재하겠다” 해놓고…성인용품, 가짜 임테기도 판매하는 알리익스프레스    알리익스프레스에서 판매 중인 가짜 임신 테스트기. 물만 묻혀도 임신 상태인 두 줄이 뜬다. 이 제품은 펜싱 전 국가대표 남현희 씨가 재혼할 예정이었던 전청조에게 완전히 속았다며 결별을 통보한 가운데, 전 씨에게 받았다는 ‘가짜 임신 테스트기’ 상품이다. 사진 | 알리익스프레스 갈무리이런 논란이 지속되자 알리익스프레스는 지난해 기자간담회를 열고, 한국기업의 지적재산권 보호와 소비자 권익 강화를 위해 향후 3년간 100억원을 투자할 계획이라고 수습에 나섰다. 이날 직접 발표에 나선 레이 장 알리익스프레스 한국 대표는 “핵심 목표는 고객만족도 향상”이라고 수차례 언급하며 “지적재산권 침해를 막고자 끊임없이 노력할 것”이라고 강조했다.이에 업계에서는 이미 국내 다른 전자상거래(이커머스) 업체에서 시행 중인 가품 대응책을 나열한 수준에 불과하며 이마저 실효성이 떨어진다는 곱지 않은 시선을 보냈다. 지적재산권 피해를 본 브랜드나 기업에 대한 피해 보상책이 빠진 데다가 품질 보증 서비스 가운데 하나인 가품 100% 환불도 장담하기 힘들다는 지적이다.레이 장 대표는 지난해 9월 국회 정무위원회의 국정감사에 출석해 “한국 전체 거래량 대비 가품 이의제기는 0.015%”라고 답했다가 뭇매를 맞기도 했다. 또 그는 지적재산권 강화 프로그램인 ‘프로젝트 클린’을 도입·시행한다고 발표했지만, 알리익스프레스에선 현재까지 여전히 가품이 판매되고 있다.알리익스프레스의 문제는 가품이나 불법 상품 판매 등에만 머물지 않는다. 알리익스프레스 모바일 앱이나 웹상에 노출되는 선정적인 광고 사진·영상, 검색어 등이 청소년에게 또 다른 유해 환경으로 작용하고 있다는 지적이 제기되고 있다.일례로 ‘속옷’을 검색하면 일반적으로 착용하는 속옷보다 성인용품이 상당수 표출된다. 일부 상품은 누가 봐도 선정적이라고 느낄 만한 이미지나 영상이 함께 나타난다. ‘최음제’로 의심되는 정체불명의 상품 광고도 다수 있다. 상품 설명에는 복용 후 강한 성적 욕망을 유발하며 부작용은 없다고 소개한다.심지어 해당 상품은 성인 인증 없이도 구매할 수 있다. 인체에 직접적으로 영향을 미칠 수 있는 약물성 상품이지만 성분 표시도 찾아보기 어렵다. 이런 상품 광고나 판매·유통은 엄연히 약사법 위반이다.이는 청소년보호법 위반 소지도 있다. 해당 법은 음란한 행위를 조장하는 등 청소년 심신을 심각하게 손상할 우려가 있는 것을 청소년 유해 물건으로 지정하고 광고·판매·유통을 엄격하게 제한하고 있다. 이밖에 청소년보호법상 청소년 유해 물건으로 지정된 레이저포인터가 ‘19금’으로 분류되지 않은 채 판매되는 사실도 확인된다.이와 관련해 알리익스프레스 측은 “아직 현지화 초기 단계라 개선해야 할 부분이 많다는 것을 인지하고 있다”며 “이른 시일 내에 더 많은 진전이 있을 것으로 예상한다”고 밝혔다.앱·리테일 분석 서비스 와이즈앱·리테일·굿즈에 따르면 지난달 기준 알리익스프레스 앱 사용자 수는 717만5000명으로 지난해 1월(336만4000명)보다 113% 급증했다. 테무 앱 이용자 수도 지난해 8월 52만명에서 지난달 570만9000명으로 10배 이상 늘었다.업계 한 전문가는 “알리와 테무가 지난해부터 가품, 초저가 공략으로 국내 이커머스 시장 침투를 본격화하고 있다”며 “한국 상품 판매 전용 공간인 ‘케이베뉴’(K-venue) 입점만 봐도 공격적으로 국내 이커머스 시장을 빠르게 잠식시키고 있다”고 우려했다.gyuri@sportsseoul.com ]",[],https://view.asiae.co.kr/article/2024022516384218899,https://n.news.naver.com/mnews/article/468/0001033989?sid=101
