Date,Press,Category,Title,Content,Comment,URL_Origin,URL_Naver
2017.08.31.,미디어오늘,,과도한 민주주의로 저성장?… “박성진 지명철회하라”,,,http://www.mediatoday.co.kr/?mod=news&act=articleView&idxno=138694,http://www.mediatoday.co.kr/
2017-08-31 17:12:00,TBS,경제," 서해성, “8월 29일, 국치일 잊어선 안돼”","[ 테크노파크직원 소속된 공공연구노조 “새마을운동 긍정적 정신? 국민 정서 대통령 철학 배신”[미디어오늘 조현호 기자]문재인 정부의 과학기술분야 관련 인사에 잡음이 발생하고 있다. 박성진 중소벤처기업부 장관 후보자의 사회역사관 뿐 아니라 민주주의관에 심각한 문제가 있다는 지적이 나오면서 후보자 지명을 철회하라는 요구가 커지고 있다. 박 후보자는 31일 건국과 정부수립이 다르다는 것을 처음 알았다면서 자진사퇴할 뜻이 없다고 밝혔다. 박 후보자는 이날 서울 여의도 중소기업중앙회에서 연 기자회견에서 “지방신문 칼럼에 (제가) 건국 70주년이라고 쓴 것을 확인했는데 부끄러운 일이지만 건국과 정부수립의 개념이 다르다는 것을 처음 알게 됐다”고 말했다고 연합뉴스 등이 보도했다. 또한 지방신문 칼럼 외에도 박 후보자는 2015년 포항공대 교수로 재직할 때 제출한 연구보고서에서 1948년 정부수립을 ‘건국’으로 보고 이승만 정부 당시 자유민주주의 체제 수립을 위해 독재가 불가피했다고 적었다. 그가 지방신문에 썼던 칼럼에는 단지 건국 70년이라는 것만 문제되는 것이 아니다. 대한민국의 현대사 사관 뿐 아니라 민주주의에 대한 견해도 비판을 받고 있다. 박 후보자는 지난해 6월28일자에 기고한 영남일보 ‘[3040칼럼] 통합의 교육과 미래 세대’에서 “민족주의 정체성은 가부장적인 독재형태의 지도력과 함께 국민의 마음을 모아 수출과 중화학공업으로 눈부신 경제적 발전을 이룩하였다”며 “이 시기에 이루어진 새마을운동은 전국에 걸쳐 국민의 정신을 변화시켜 계층화 의식을 해소하고 ‘하면 된다’는 긍정적이고 진취적인 정신으로 경제발전에 기여하였다”고 평가했다. 박 후보자는 “긴 역사의 앙금은 여전히 우리의 삶 전반에 자리 잡고 있다”며 “친일 프레임, 종북 프레임, 편협한 민족주의, 과도한 민주주의, 현대사에서 발생한 사건에 대한 금기어들, 갑을 논쟁, 전관예우 논쟁 등 여전히 계층적 분열의식이 우리들 마음속에 드리워져 있다”고 주장했다. 그러면서 성장이 지체되는 이유를 노동운동과 민주주의에서 찾았다. “과도한 노동 운동, 책임을 망각한 과도한 민주주의, 노력 이상의 과도한 복지, 자신의 잘못에 대한 자성보다는 외부를 먼저 비판하는 윤리적으로 타락한 정치사회적 운동, 금기어들로 인한 학문의 자유 침해 등의 여파로 지금 우리나라는 성장의 동력을 서서히 잃어가면서 저성장기로 접어들고 있다.” 그는 “대한민국 건국 70년 역사를 돌아보며…”라고 썼다.     ▲ 창조론 논란에 이어 뉴라이트 사관 문제 등 '이념논란'이 불거진 박성진 초대 중소기업벤처부장관 후보자가 31일 오후 논란 해명 기자회견을 하기 위해 서울 여의도 중소기업중앙회 회견장으로 들어오고 있다. 사진=연합뉴스 이와 관련해 중소벤처기업부 소관 전국의 19개 테크노파크(TP) 중 9개 TP의 노동자 700여 명을 조합원으로 두고 있는 민주노총 공공운수노조 소속 공공연구노조는 31일 오후 성명을 내어 박성진 중소벤처기업부 장관 후보자 지명철회를 촉구했다. 공공연구노조는 박성진 후보자의 1948년 건국 주장을 두고 “임시정부의 법통을 계승한다고 명시한 헌법의 정신을 부정하는 것이고 현 정부의 입장과도 정면으로 배치된다”고 지적했다. 또 과도한 노동 운동, 책임을 망각한 과도한 민주주의, 노력 이상의 과도한 복지를 저성장 원인으로 지적한 영남일보 칼럼에 대해 공공연구노조는 “학자로서 할 수 있는 비판의 수준이 아니다”라며 “민주주의와 자본주의 자체를 부정하는 것”이라고 비판했다. 공공연구노조는 “박정희 정부의 새마을 운동을 ‘국민의 정신개조 운동, 진정한 신분 계층 제도의 타파’라는 박후보자의 평가에 국민 몇 명이 동의하겠는가”라며 “창조과학 신봉을 종교적 신념이란 단어로 변명하지만 이는 개인의 신앙으로 포장될 수 있는 사안이 아니고 정책 기조에서 볼 문제”라고 판단했다. 중소벤처기업부 장관의 업무를 수행하는데 장관의 종교적 신념이 매우 중요한 가치와 기준으로 적용될 것이 불 보듯 뻔한 일 아니냐는 것이다. 이 단체는 박 후보자의 아파트 다운 계약서 작성을 통한 탈세의혹과, 자녀의 이중 국적, 사업관계로 얽힌 민간기업 오피스텔에 위장전입 등에 대해서도 “용납할 만한 수준인지 스스로 물어봐야 할 것”이라고 지적했다. 공공연구노조는 “박 후보자의 장관 임명은 평범한 국민 대다수의 정서와 맞지 않을 뿐만 아니라, 대통령 국정철학을 스스로 배신하는 것”이라며 “더 이상 머뭇거리거나 다른 이유를 붙일 필요도 없다. 박성진 중소벤처기업부 후보자에 대한 지명을 즉각 철회하라”고 촉구했다. 앞서 청와대는 지난 24일 박 후보자 지명 브리핑에서 박 후보자에 대해 “기계공학 분야에서 세계적으로 인정받는 공학자이자, 20년 전부터 대기업과 벤처기업에서 현장 경험을 쌓아 온 학자”라며 “2012년부터 창업과 기술사업화 지원을 위해 설립된 포스텍 기술지주 대표이사를 맡아 기술벤처기업에 대한 투자, 지원 사업을 주도하고 있어, 새 정부의 스타트업과 중소·벤처기업 정책을 이끌어나갈 적임자”라고 소개했다.     ▲ 영남일보 2016년 6월28일자 30면 다음은 공공연구노조가 31일 오후 발표한 성명 전문이다. [성명서] 박성진 중소벤처기업부 장관 후보자의 지명을 철회하라 우리 노동조합은 중소벤처기업부 장관 후보자로 지명된 박성진 후보자의 지명 철회를 요구한다. 박성진 후보자의 1948년 건국 주장은 임시정부의 법통을 계승한다고 명시한 헌법의 정신을 부정하는 것이고 현 정부의 입장과도 정면으로 배치된다. 박성진 후보자는 지난해 6월 영남일보에 기고한 칼럼 “통합의 교육과 미래 세대”에서 “과도한 노동 운동, 책임을 망각한 과도한 민주주의, 노력 이상의 과도한 복지”를 저성장의 원인으로 지적하였다. 학자로서 할 수 있는 비판의 수준이 아니다. 민주주의와 자본주의 자체를 부정하는 것이다. 박정희 정부의 새마을 운동을 “국민의 정신개조 운동, 진정한 신분 계층 제도의 타파”라는 박후보자의 평가에 국민 몇 명이 동의하겠는가? 창조과학 신봉을 종교적 신념이란 단어로 변명하지만 이는 개인의 신앙으로 포장될 수 있는 사안이 아니고 정책 기조에서 볼 문제이다. 중소벤처기업부 장관의 업무를 수행하는데 장관의 그 종교적 신념이 매우 중요한 가치와 기준으로 적용될 것이 불 보듯 뻔한 일 아닌가? 동성애 반대 또한 찬성과 반대로 얘기할 것이 아니라 사생활의 문제라는 문재인 대통령의 입장과도 배치된다. 아파트 다운 계약서 작성을 통한 탈세의혹과, 자녀의 이중 국적, 사업관계로 얽힌 민간기업 오피스텔에 위장전입 등 문 대통령이 밝힌 고위공직자 배제 원칙에 대해서도 용납할 만한 수준인지 스스로 물어봐야 할 것이다. 박 후보자의 장관 임명은 평범한 국민 대다수의 정서와 맞지 않을 뿐만 아니라, 대통령 국정철학을 스스로 배신하는 것이다. 더 이상 머뭇거리거나 다른 이유를 붙일 필요도 없다. 박성진 중소벤처기업부 후보자에 대한 지명을 즉각 철회하라. 중소벤처기업부의 성공적인 출범을 위한 진심어린 고언이다. 2017. 8. 31. 민주노총 공공운수노조 전국공공연구노동조합조현호 기자[미디어오늘 바로가기] [미디어오늘 페이스북]미디어오늘을 지지·격려하는 [가장 확실한 방법]&lt;저작권자 ⓒ 미디어오늘(http://www.mediatoday.co.kr) 무단전재 및 재배포 금지&gt;   ]","['저는  복수노조가  있는  전주현장에  서  있습니다.  사측이  해서는  안되는  일들을      저희 동료들간  해서는  안됩니다..어떤 경우에도, 어떤  이유든간에  동료들의  생존군을  위협하는 일들은  절대로  일어나서는  안됩니다. 다들  벌어먹겠다고들  와서    서로들  생각이  다르다는 이유가  남의  생존권을 함부로  할 수는  없는 것입니다.', '대표노조가 임단협을 가지고 있다고 해서 분회장이 특혜를 받는 것이 당연한가요? 리더자의 자리는 누구보다도 솔선수범하며 봉사하는 마음을 가지고 있어야 조합원이 불평불만을 가지지 않습니다. 동료들간 서열,눈치,감시,하대,명령조,호통,협박 사실무근한 일 퍼트리기,인권유린,부당노동행위,왕따놀이를 해서는 안됩니다. 벼랑끝은 아들,딸,아내,남편,어머니,아버지가 설 수 있기 때문 남의 생존권을 가볍게 생각해서는 안됩니다']",http://www.tbs.seoul.kr/news/bunya.do?method=daum_html2&typ_800=12&seq_800=10236509,https://n.news.naver.com/mnews/article/006/0000088425?sid=101
2017.08.31.,스타뉴스,,"'투수도 야수'.. LG 이동현의 플레이, 후배들에 '귀감'",,,http://star.mt.co.kr/view/stview.php?no=2017083108490563278&type=1&outlink=1,http://tbs.seoul.kr/news/index.do
2017.08.26.,천지일보,,"부산도시공사, 석면 마을 방치 일광신도시 개발사업… '유해성 망각'",,,http://www.newscj.com/news/articleView.html?idxno=445741,http://star.moneytoday.co.kr
None,경향신문,,"박성진 후보자, 과거 칼럼서 “과도한 노동운동· 노력 이상의 복지, 저성장의...",[],[],http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201708301735001&code=910100,https://sports.news.naver.com/news.nhn?oid=108&aid=0002642160
2017.08.29.,헤럴드경제,,갓디야 된 이디야커피…“최저임금 인상 힘드시죠?” 원재료 인하 결정,,,http://news.heraldcorp.com/view.php?ud=20170829000795,http://www.newscj.com
2017.08.30.,강원도민일보,,[강릉]강릉시립교향악단 오늘 미술관 정원음악회,,,http://www.kado.net/?mod=news&act=articleView&idxno=870884,http://www.khan.co.kr/
2017-08-30 17:36:04,경향신문,정치,아리스토텔레스는 우리에게 어떤 의미인가,"[    ‘뉴라이트 역사관’, ‘창조 과학’ 논란 등이 일고 있는 박성진 중소벤처기업부 장관 후보자가 과거 칼럼에서 한국의 저성장의 한 원인으로 “과도한 노동 운동과 책임을 망각한 과도한 민주주의”를 꼽았다.     박성진 중소벤처기업부 장관 후보자/ 연합뉴스박 후보자는 지난해 6월 28일 한 지역신문에 기고한 칼럼에서 “과도한 노동 운동, 책임을 망각한 과도한 민주주의, 노력 이상의 과도한 복지, 자신의 잘못에 대한 자성보다는 외부를 먼저 비판하는 윤리적으로 타락한 정치사회적 운동, 금기어들로 인한 학문의 자유 침해 등의 여파로 지금 우리나라는 성장의 동력을 서서히 잃어가면서 저성장기로 접어들고 있다”라는 주장을 폈다. 그는 한국이 저상장기의 늪을 벗어나려면 분열이 아닌 통합의 시대로 가야한다는 논리를 펴면서 이같은 주장을 했다. 또 “계층의식과 분열의식은 지난 70년간의 자유민주주의 교육을 통해서도 지워지지 않고 아직 우리에게 남아있는 듯하다”며 ‘분열 의식’의 예로 “친일 프레임, 종북 프레임, 편협한 민족주의, 과도한 민주주의, 현대사에서 발생한 사건에 대한 금기어들, 갑을 논쟁, 전관예우 논쟁”을 들었다. ▶해당 칼럼 바로가기같은 신문 11월15일자 칼럼에서는 지금은 친일 등 과거사 청산 보다 통합이 중요하다는 취지의 주장을 폈다. 그는 “일제강점기에 성장했던 세대가 대한민국의 건국과 나라의 기초를 닦은 시대의 주역이 되었고, 이때 성장한 세대가 그 다음 근대화 및 산업화 세대를 이끌어 갔으며, 근대화 및 산업화 때 자라난 세대가 민주화를 성취하였다”며 또 한번의 세대 교체가 필요하다고 주장했다. 그러면서 “과거 지향적인 친일, 독재, 종북 등의 상처들을 치유하고 개인의 자유와 창조성을 추구할 수 있고 국민적 통합을 이뤄낼 수 있는 미래지향적이고 새로운 비전이 필요하다”고 주장했다. ▶해당 칼럼 바로가기박 후보자는 ‘1948년 건국설 찬성’과 ‘이승만 독재를 불가피론’ 등으로 ‘뉴라이트 사관’ 논란에 휩싸였다. 또 ”모든 분야가 진화론의 노예가 되었다”는 발언이 알려지면서 과학기술계의 반발을 사고 있다.&lt;박용필 기자 phil@kyunghyang.com&gt;▶ 경향신문 SNS [트위터] [페이스북] ▶ [인기 무료만화 보기]©경향신문(www.khan.co.kr), 무단전재 및 재배포 금지 ]","['이런 노동관이면 탈락일듯.', '']",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201708291144021&code=960205,https://n.news.naver.com/mnews/article/032/0002814642?sid=100
A13면 1단,세계일보,,[단독] 직무 망각한 채… PNC 두둔한 부산해수청,,,http://www.segye.com/content/html/2017/08/20/20170820001342.html?OutUrl=naver,http://www.heraldbiz.com/
2017-08-29 16:08:12,경남도민신문,,칼럼-경관 망각증 ‧ 자연 결핍증후군,"[    [헤럴드경제=윤서형 인턴기자] 기업들의 ‘갑질’ 횡포가 연일 여론의 입방아에 오르내리고 있다. 노블레스 오블리주를 망각한 여러 기업인의 황당 사건 사고 역시 끊이지 않는 가운데, 이와는 정반대로 프랜차이즈 본사가 가맹점을 위해 원재료를 인하하는 등 상생에 앞장서는 기업이 눈길을 사로잡고 있다.그 주인공은 커피 대중화에 앞장서는 ‘이디야 커피’다. 최근 이 브랜드의 가맹점주로 추정되는 한 네티즌은 본사로부터 받은 편지를 공개했다.글에는 이디야 측이 가맹점주와의 상생을 실현하고자 납품 원재료 가격을 인하하기로 결정했다는 내용이 담겼다.    [사진=이디야 커피 공식홈페이지]    [사진=인터넷 커뮤니티]“존경하는 가맹점주님”이라고 시작하는 이 편지에는 “최근 최저임금 인상 등 점주님의 부담이 날로 커지고 있음을 마음 속 깊이 공감하고 있으며, 이디야커피는 항상 점주님과 함께 진정한 상생정책을 실현하고자 원부재료 일부 품목의 매장가를 인하합니다”라는 내용이 담겼다. 해당 글을 접한 네티즌은 “멋져요! 나만 잘 살자가 아니라 함께 잘 살자는 철학!!”, “가성비도 좋은데 기업 마인드도 좋네”, “다른 기업이 좀 보고 배웠으면...” 등 칭찬 세례를 보냈다.이디야는 그간 가맹점주와의 상생을 위한 노력을 꾸준히 해온 것으로 알려졌다.이디야는 유명 연예인을 통해 마케팅을 펼치는 타 브랜드와는 달리 스타 마케팅을 지양해 비용을 절감했다. 또 PPL, 대형 콘서트, 각종 프로모션부터 판촉물 제작 등 마케팅 비용을 본사가 감당해 가맹점주의 부담을 줄였다. CEO 스코어에 따르면 2013년 기준 국내 주요 커피 프랜차이즈 브랜드 중 창업비용에 비해 매출이 가장 높은 곳은 이디야다. 또한 같은 해 공정거래위원회의 조사 결과 이디야의 폐점률은 1.8%로 국내 커피 체인점 중 가장 낮은 수준으로 조사됐다. 이디야의 상생 노력이 안정적인 가맹점 운영을 하는데 도움을 주고 있다는 게 업계의 중론이다.shy0021207@heraldcorp.com▶영감이란 불꽃에 타오르게할 스토리(INSPIRE)▶앞서가는 젊은 경제신문 친구맺기 ▶오늘의 운세 날씨 - Copyrights ⓒ 헤럴드경제 &amp; heraldbiz.com, 무단 전재 및 재배포 금지 -   ]",[],http://www.gndomin.com/news/articleView.html?idxno=148301,https://n.news.naver.com/mnews/article/016/0001283367?sid=004
