Date,Press,Category,Title,Content,Comment,URL_Origin,URL_Naver
A20면 1단,매일경제언론사 선정,,페이로 쇼핑했더니…결제액 4% 돌려받았다,,,http://news.mk.co.kr/newsRead.php?year=2019&no=581991,http://www.mk.co.kr/
2019.07.30.,세계일보언론사 선정,경제,"네이버, 금융사업 본격 진출하는 까닭은?","[ 세금도 내는 페이 활용법SSG페이 지방세결제 3배↑전용카드 쓸수록 혜택 커져     이달 말까지 재산세 1차 납부를 앞두고 백화점 상품권 등을 활용한 절세법이 화제가 됐다. 30일 신세계아이앤씨에 따르면 이달 16~29일 2주간 서울시·부산시 지방세 SSG페이 결제 건수는 지난해 같은 기간 대비 232%나 신장한 것으로 집계됐다. 상품권을 할인해 구매하거나 카드 결제로 포인트 혜택을 받은 후 지방세 인터넷 납부 시스템(ETAX) 마일리지로 변환하면 세금을 덜 내는 셈이다. 이처럼 간편페이가 세금 등으로 사용처가 다양하게 확산되면서 온·오프라인 유통업체들이 다양한 적립률과 특혜를 제공하며 고객 잡기에 나서고 있다.쿠팡 쿠페이는 유료 멤버십 회원(월 2900원)인 '로켓와우클럽'에 포인트를 몰아준다. 이 클럽에 가입한 고객이 충전한 금액을 쿠페이로 결제하면 결제금액의 5%를 포인트로 적립해준다. 일반회원 적립률은 1%다. 네이버는 네이버페이와 제휴한 쇼핑몰에서 결제하면 1%를 적립해준다. 5만원 이상 캐시를 충전하면 2%를 적립해주고 신용·체크카드를 발급해 오프라인에서도 쓸 수 있다. 온라인 쇼핑에서 혜택을 더 강화할 방법은 페이와 연계된 신용카드를 발급받는 것이다. 전용카드는 특정 온라인몰 해당 페이로 결제 시 혜택이 더 커서다. 대부분 전월 실적과 무관하고 적립 한도가 없어서 기존에 주력 카드 외에도 발급받아 쓸 만하다.G마켓, 옥션에서 사용할 수 있는 스마일페이는 일반 적립률이 0.3%에 불과하다. 그러나 스마일카드(현대카드 연계)를 발급받아 G마켓, 옥션 등에서 결제하면 적립률이 2%가 된다. 신세계그룹의 SSG페이도 'SSG카드'로 결제하면 1.5%를 적립하거나 청구 할인해준다. 그냥 신용카드로도 1%는 적립된다. 신세계그룹 계열 이마트나 신세계백화점, SSG닷컴 결제가 많다면 이 카드를 받아 써야 혜택이 크다. 신세계포인트를 추가로 적립해주기 때문이다.롯데그룹의 엘페이도 전용 롯데카드(엘페이 롯데카드)로 발급받으면 포인트 적립률이 크게 올라간다. 롯데 계열사에서 엘페이로 결제하면 적립률이 2%까지 오른다. 월 적립 한도는 30만포인트이다.11번가도 신한카드와 손잡고 '11번가 신한카드'를 내놨다. 기존 SK페이로 11번가에서 결제 시 등급별로 1~2% 적립이 가능한데, 이 카드를 받아 SK페이로 결제하면 최대 2%를 추가로 적립해준다. [이덕주 기자]▶네이버 메인에서 '매일경제'를 받아보세요▶뉴스레터 '매콤달콤' 구독 ▶무궁무진한 프리미엄 읽을거리[ⓒ 매일경제 &amp; mk.co.kr, 무단전재 및 재배포 금지]   ]",[],http://www.segye.com/content/html/2019/07/29/20190729503821.html?OutUrl=naver,https://n.news.naver.com/mnews/article/009/0004401398?sid=101
2019.07.31.,뉴스1,,"""북경 4일패키지가 9.9만원""…티몬, '퍼스트데이' 쇼핑 축제 연다",,,http://news1.kr/articles/?3684568,http://www.segye.com
18면 1단,머니투데이,경제,"네이버, 금융으로 사용자·광고주 '락인' 노린다","[        한성숙(사진) 네이버 대표는 25일, 2분기 실적 발표 후 이뤄진 콘퍼런스콜에서 ""오는 11월 금융 전문 자회사 '네이버파이낸셜' 설립 추진을 계기로 금융사업을 본격화하겠다""라고 밝혔다.    앞서 네이버는 전날 임시 주주총회를 개최해 네이버페이 등 결제 사업 부문을 분할해 오는 11월 1일 네이버파이낸셜 주식회사를 신설하기로 결정했다고 발표했다. 분할 신설되는 사업 부문을 제외한 나머지 사업은 네이버에 존속된다.   네이버페이 결제 고객이 월 천만명을 돌파한 데 따른 자신감을 바탕으로 결제뿐 아니라 대출, 보험 등의 서비스를 할 수 있는 금융 플랫폼사로 본격 육성하기 위함이다. 여기에 자기자본 1위 증권사 미래에셋대우가 같은 날 5000억원 이상 투자 지원 계획까지 발표하자 새로 탄생하는 핀테크사에 대한 기대가 더욱 커지고 있다.    한 대표는 ""네이버페이에 축적된 트래픽·데이터를 기반으로 사용자에게 적합한 금융상품을 추천하고, 안전하고 쉽게 가입하며, 통합 조회할 수 있는 편리함을 제공하는 효율적 금융 플랫폼으로 진화하는 것이 네이버파이낸셜의 목표""라고 말했다.    그는 또 ""분사를 하면 금융 관련 사업 허가 취득이 용이해지고 다른 금융사들과 협력하기도 쉽고, 투자도 더욱 손쉽게 유치할 수 있다""며 ""디지털 금융 시대에 경쟁력을 더욱 강화할 수 있을 것""이라고 진단했다.    네이버는 또 오프라인 결제 서비스를 강화한다는 계획이다. 한 대표는 ""260만 지역 중소 사업자의 서비스를 네이버에서 검색하고 예약한 후 네이버페이로 결제하는 흐름을 점진적으로 확산시키는 등 오프라인 결제를 강화하겠다""라고 다짐했다.    이어 ""1차로 식당업종을 대상으로 예약·현장결제·포장주문 등이 가능한 '테이블 오더' 서비스를 본사 인근에서 테스트하고 있는데 3분기 중에 정식 출시할 것""이라고 알렸다.    중계 수수료 매출 창출도 노리고 있다고 전했다. 한 대표는 ""네이버페이가 온라인 쇼핑 이력 조회의 흐름을 잘 풀어냈듯이 마찬가지 방식을 온라인 금융시장에서 금융상품 출시에도 적용해 중계 수수료 매출 창출도 가능할 것""이라고 관측했다.   네이버파이낸셜이 기존의 카카오뱅크, 토스 등의 경쟁사와 차별화된 금융서비스를 제공할 것이라고 확신했다.   김현주 기자 hjk@segye.com    ⓒ 세상을 보는 눈, 세계일보 ]","['(아직 주식에 관심없지만...네이버 주식을 계속 주시하고 있다...당연히 네이버가 번창하면 사겠다...)...며칠전엔 하루에 8% 강한 반등을 하더라...더 확실한 미래..더 많은 실적을 보여주라....그럼 당장 살거다......기대한다', '신한 kb 우리 하나 이중에 한곳은 망하겠군....', '던이지뭐~ 실검이나 없애라~']",http://news.mt.co.kr/mtview.php?no=2019073013543243897,https://n.news.naver.com/mnews/article/022/0003384978?sid=101
2019.07.30.,IT조선,,금융에서 맞붙은 '네이버 vs 카카오'… 승자는?,,,http://it.chosun.com/site/data/html_dir/2019/07/30/2019073000346.html,http://news1.kr/
2019.07.29.,스포츠경향,경제,"마데카21, 네이버 쇼핑박스와 함께하는 역대급 이벤트 진행","[     티몬 퍼스트데이 © 뉴스1(서울=뉴스1) 신건웅 기자 = 티몬은 다음 달 1일 월간 최대 행사인 '퍼스트데이'(First Day) 쇼핑축제를 연다고 31일 밝혔다. 이번 퍼스트데이에서는 1700개 이상 최대 규모의 퍼스트데이 딜을 만나볼 수 있다. 새벽 1시에 머지포인트 1000원권(1만장)을 단돈 100원에 선보이며, 아침 7시 뉴발란스 키즈 샌들 2종(350개)을 9900원에 판매한다. 오전 10시에는 쿨윈드 14인치 선풍기(963개)를 1만5900원에, 11시에는 북경 4일 패키지(400매)를 9만9000원에 준비했다.또 오후 5시에는 프라다 프롬나드백(100개)을 99만원에, 저녁 11시에는 삼성 T5외장하드(250GB, 10개)를 4만9900원에 선보인다. 여기에 단돈 '1원'에 구매할 수 있는 1원딜도 100여종 넘게 마련했다. Δ반팔/맨투맨 티셔츠 Δ절수 샤워기 Δ베개커버(1+1) Δ아기물티슈(2팩) 등을 1원에 한정 판매한다. 구매금액별로 1만원부터 최대 8만원까지 할인해주는 '퍼스트데이 쿠폰'도 ID당 1회 받을 수 있다. 네이버에서 '티몬 퍼스트데이'를 검색하고 상단의 브랜드 배너를 클릭하면 2시간마다 3만원 이상 결제 시 사용 가능한 3000원 할인쿠폰과 최대 1332원의 적립금(1회 111원)을 각각 선착순 5000명에게 지급한다. 차이페이로 1만원 이상 구매하면 최대 50% 즉시할인(최대 5000원)을 받을 수 있다. 첫 결제의 경우, 3000원 장바구니 할인 혜택도 중복으로 받을 수 있어 최대 8000원의 추가 할인이 가능하다. ID당 1회 발급하는 '11%페이백 쿠폰'을 사용해 결제하면 결제금액의 11%(최대 3000원)를 적립금으로 돌려준다. 또 최대 50%의 매 시간 30분 선착순 쿠폰, 현대카드 M포인트 50% 결제 혜택(최대 3만원), 티몬 첫 구매 고객에게 구매액의 50% 페이백 적립금(최대 2500원) 지급 등 파격적인 혜택들도 준비돼 있다. 이진원 티몬 대표는 ""여름 최고의 쇼핑축제에 걸맞게 나열하기 어려울 정도로 다양한 역대급 혜택들을 준비했다""며 ""매 시간 타임어택은 물론, 1원특가, 최대 8만원 할인쿠폰 등 푸짐한 혜택이 기다리고 있으니 득템의 즐거움을 누리시길 바란다""고 말했다.keon@news1.kr▶ [ 크립토허브 ] ▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지] ]",['짱개 빠는기사 쓰지마라 반중해야 나라가 산다!!!'],http://sports.khan.co.kr/news/sk_index.html?art_id=201907291019003&sec_id=561801&pt=nv,https://n.news.naver.com/mnews/article/421/0004123329?sid=101
2019.07.29.,뉴시스,,테크핀 맞대결…치고나간 카카오 vs 미래에셋과 손잡고 추격 '네이버',,,http://www.newsis.com/view/?id=NISX20190729_0000725341&cID=13001&pID=13000,http://www.mt.co.kr/
2019.07.28.,연합뉴스,IT/과학,"네이버·카카오, 또다시 '외나무다리'…이번엔 핀테크 맞대결(종합)","[    [머니투데이 서진욱 기자] [네이버페이 분사해 금융사업 추진… 잠금효과, 수익창출, 오프라인 확장 '기대']    네이버가 간편결제서비스 ‘네이버페이’를 앞세워 금융 신사업 추진에 본견 나선다. 다양한 금융 서비스 제공과 커머스, 광고 등 사업 연계로 이용자 잠금효과(Lock-in effect) 창출을 노린다. 이를 통해 네이버 플랫폼 지배력을 강화하고 지속성장 기반을 다지려는 전략이다.◇네이버페이 ‘분사’, 금융 신사업 추진 나선다= 네이버는 오는 11월 1일 금융 전문 자회사 네이버파이낸셜(가칭)을 신설한다. 사내독립기업(CIC)으로 있던 네이버페이 CIC가 물적 분할해, 미래에셋으로부터 5000억원이 넘는 투자금을 유치할 예정이다.네이버파이낸셜은 네이버쇼핑에 기반한 생활금융 플랫폼을 구축한다. 검색에서 커머스로 이어지는 서비스 소비흐름을 금융으로 확장하려는 전략이다. 월 결제자가 1000만명에 달하는 네이버페이가 연결고리다. 네이버쇼핑은 월 평균 거래액 추정치가 1조2000억원에 달하는 국내 최대 커머스 플랫폼이다. 1조원 수준인 네이버페이 월 거래액 가운데 80%가 네이버쇼핑에서 발생한다.네이버페이는 조만간 통합 금융 조회 서비스를 추가할 예정이다. 사용자가 계좌, 카드, 대출 등 종합적인 금융 정보를 확인할 수 있는 서비스다. 아울러 주식, 펀드, 적금 등 다양한 금융상품 판매를 중개하는 시스템 구축에도 나선다. 이 과정에서 미래에셋과 함께 신개념 금융상품도 선보일 예정이다. 네이버파이낸셜은 금융상품 중개로 수수료 수익을 창출할 수 있다.    ◇사용자·광고주 ‘잠금효과’ 노린다… 오프라인 확장 본격화= 네이버의 금융 신사업 추진은 이용자들의 플랫폼 충성도를 높이는 잠금 효과를 창출하기 위한 전략이다. 사용자 자산과 직결되는 다양한 금융 서비스를 제공, 체류시간을 늘리고 사용자 이탈을 차단하려는 의도로 풀이된다. 아울러 다양한 금융 서비스를 통한 신규 사용자 유입도 노린다. 이미 네이버는 모바일 첫화면 왼쪽에 쇼핑, 네이버페이를 배치, 커머스를 연계한 금융 사업 통로를 마련했다.핵심 매출원인 광고 사업과 시너지 효과도 기대된다. 네이버는 금융 사업을 통해 결제, 투자 등 관련 데이터 역량을 강화할 수 있다. 이를 기반으로 광고 집행 효율성을 높여 광고주들의 충성도를 높일 수 있다. 금융 서비스를 매개로 한 신규 광고 수익 창출에도 나설 수 있다. 광고 성과 개선과 신규 광고주 유치로 전반적인 광고 매출 확대로 이어질 수 있다는 분석이다.오프라인 확장 역시 금융 사업의 한 축이다. 네이버는 네이버페이의 온라인 사용경험을 오프라인으로 확장할 수 있는 다양한 방안을 강구 중이다. 현재 네이버페이 오프라인 가맹점은 10만여곳이다. 네이버페이는 최근 라인페이와 연계로 일본 오프라인 상점에서 QR코드 결제할 수 있는 기능을 추가했다. 네이버 본사 인근 식당에서는 현장결제 서비스 ‘테이블 오더’를 테스트하고 있다. 3분기 중 테이블 오더를 포장 서비스와 함께 정식 출시할 예정이다.이동륜 KB증권 연구원은 “네이버는 검색·노출, 구매 결정, 결제에 이르는 가치사슬을 수직계열화해 종합 마케팅 솔루션을 제공하고 있다”며 “단기적으로 온라인 커머스에 집중된 결제 사업을 오프라인 영역으로 확장하고, 중장기적으론 증권, 보험 등 다양한 금융 서비스를 출시해 수수료 수익을 창출할 것”이라고 말했다.서진욱 기자 sjw@mt.co.kr▶이코노미스트들의 투자칼럼▶조 변호사의 가정상담소 ▶더 많은 기사 보러가기  &lt;저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지&gt;  ]","['커머스의 미래는 뱅크\n일 수 밖에 없지만, 그 보다 더 중요한 건 뱅크의 과거는 커머스 일 수 밖에 없단거. 무조건 거래액 이 커야 함 시간 점유율과 지갑 점유율 모두를 가지고 있는 서비스들은 무서울게 없다. 일단 우리나라 를 바라보는 투자자들의 시선은, 위챗 모델 보다 알리바바 모델에 더 확신을 가졌다는 시그널.', '그래서 네이버는 유니클로 광고를 맨ㄷ날하는거냐']",http://yna.kr/AKR20190726161851017?did=1195m,https://n.news.naver.com/mnews/article/008/0004256386?sid=105
2019.07.26.,더벨,,"[더벨]네이버파이낸셜, 미래에셋 투자 덕 부채비율 1/10로",,,http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=201907250100050060003143,http://it.chosun.com/
2019.07.25.,아이뉴스24언론사 선정,,[분석] 네이버發 금융전쟁 선언에 카카오 주가 '화들짝',,,http://www.inews24.com/view/1196737,https://sports.khan.co.kr/
