category,source,target,correlation
Negative,치매,정부,-0.00960860690417577
Negative,치매,지원,-0.0030486467179859206
Negative,치매,일자리,-0.014204222247513136
Negative,치매,아파트,-0.01125838711589228
Negative,치매,미세먼지,-0.01124200492562784
Negative,치매,사설,-0.010144732464860919
Negative,치매,코로나,-0.005385425196817403
Negative,치매,환자,0.08033694395931346
Negative,치매,재건축,-0.012830788775971994
Negative,치매,여성,0.0014032544349962491
Negative,치매,내년,-0.011650017723449367
Negative,치매,논란,-0.0021877288769919473
Negative,치매,국민연금,-0.01226975819058758
Negative,치매,증가,-0.0008672279866933715
Negative,치매,추진,-0.006597828913238552
Negative,치매,투자,-0.007964327873905726
Negative,치매,부동산,-0.01024663784322419
Negative,치매,위험,0.1170265130155881
Negative,치매,코로나19,0.0002209620158596932
Negative,치매,필요,-0.0038820196721854393
Negative,치매,징역,0.02501646018625645
Negative,치매,출시,-0.005801698433336931
Negative,치매,올해,-0.008662784388660572
Negative,치매,경제,-0.010188942633025761
Negative,치매,고령화,-0.00813022655145691
Negative,치매,시대,-0.004443707077298468
Negative,치매,백신,-0.00409216496704131
Negative,치매,공급,-0.010203912122670224
Negative,치매,재취업,-0.010495535238431664
Negative,치매,중국,-0.008097635615665502
Negative,치매,인구,-0.00868924390243675
Negative,치매,우려,-0.0037684481261229938
Negative,치매,강화,-0.005556172788584396
Negative,치매,가족,0.019509914778808337
Negative,치매,도입,-0.0052222374049321766
Negative,치매,청년,-0.008831998444436561
Negative,치매,50대,0.045324454471694545
Negative,치매,보험,0.009180675304234642
Negative,치매,시장,-0.005450967413795663
Negative,치매,국민,-0.0014114633315483057
Negative,치매,안락사,-0.008261080727555641
Negative,치매,정책,-0.006753274209819839
Negative,치매,인상,-0.008229266880488842
Negative,치매,70대,0.04502304348873101
Negative,치매,부담,0.005156244261896757
Negative,치매,위기,-0.00664426646544227
Negative,치매,퇴직연금,-0.008953866550421668
Negative,치매,80대,0.08846938055799457
Negative,치매,개선,-0.004267173438827128
Negative,치매,20대,0.002740913667126696
Negative,치매,10명,0.012597941268802195
Negative,치매,연금,-0.0037910796761926003
Negative,치매,관리,0.010051394040224022
Negative,치매,절반,-0.005259785214624258
Negative,치매,추가,-0.006830386565142728
Negative,치매,규제,-0.0078039715573503254
Negative,치매,저출산,-0.00854725527361338
Negative,치매,40대,0.020668893670447087
Negative,치매,가능,0.0032873701079939545
Negative,치매,집값,-0.00802689836499388
Negative,치매,개발,0.013703374284979768
Negative,치매,칼럼,-0.007055082225346116
Negative,치매,실시,7.73784928580792e-05
Negative,치매,대비,-0.0029736557114641436
Negative,치매,남성,0.010940649024713619
Negative,치매,복지,-0.005004175440326918
Negative,치매,회장,-0.0032576794336043337
Negative,치매,검찰,0.0025642396083736447
Negative,치매,발표,-0.0031112982589561106
Negative,치매,지급,-0.0030911081321269088
Negative,치매,시작,-0.003470311145580222
Negative,치매,작년,-0.005196931194686736
Negative,치매,고용,-0.007386660499898424
Negative,치매,성장,-0.006911092190539663
Negative,치매,공개,-0.0002153479726059498
Negative,치매,폐지,-0.005479639328798857
Negative,치매,갈등,-0.007163913492800418
Negative,치매,어르신,0.019461884085294746
Negative,치매,대통령,-0.00019005923156285482
Negative,치매,교육,-0.002903648503719038
Negative,치매,자녀,-0.0045016929253037545
Negative,치매,5년,0.0023172094858187548
Negative,치매,독거노인,-0.0034122111974128964
Negative,치매,부족,0.0028608635705479665
Negative,치매,사람,0.0055009459622014515
Negative,치매,보장,0.008430092872207105
Negative,치매,사회,0.0007240238891847165
Negative,치매,결혼,-0.005742038020698892
Negative,치매,재정,-0.005582136083815309
Negative,치매,안전,-0.004504599123021376
Negative,치매,부모,0.006459789269998767
Negative,치매,해결,-0.0052489959517429624
Negative,치매,오늘,-0.0045904444707827894
Negative,치매,국가,0.0023303650332787067
Negative,치매,금융,-0.00449643559027196
Negative,치매,현대,-0.0038205654177779725
Negative,치매,공공,-0.0032127110614882833
Negative,치매,미세,-0.001177202513360415
Negative,정부,치매,-0.00960860690417577
Negative,정부,지원,0.03405203385050303
Negative,정부,일자리,0.032452205386112945
Negative,정부,아파트,-0.007140436453276614
Negative,정부,미세먼지,0.019625378206789588
Negative,정부,사설,0.010950986457700504
Negative,정부,코로나,0.005669639080702305
Negative,정부,환자,-0.006827363587708773
Negative,정부,재건축,0.004638022056956301
Negative,정부,여성,-0.002831064802159201
Negative,정부,내년,0.017359038788091162
Negative,정부,논란,-0.0021161612633023687
Negative,정부,국민연금,-0.0007812061706508489
Negative,정부,증가,0.0014053758517002222
Negative,정부,추진,0.023964634487451373
Negative,정부,투자,0.004689740190746459
Negative,정부,부동산,0.01176669940369336
Negative,정부,위험,-0.006885356460191166
Negative,정부,코로나19,0.013760362378257248
Negative,정부,필요,0.006806318981784481
Negative,정부,징역,-0.009898237007687544
Negative,정부,출시,-0.010145961659548994
Negative,정부,올해,0.0018211816648924966
Negative,정부,경제,0.013983581156988377
Negative,정부,고령화,0.0018256640144306924
