category,word,score
2013 ~ 2017,치매,3930
2013 ~ 2017,노후,3890
2013 ~ 2017,한국,3323
2013 ~ 2017,시대,2953
2013 ~ 2017,100세,2708
2013 ~ 2017,경제,2185
2013 ~ 2017,보험,1971
2013 ~ 2017,고령화,1889
2013 ~ 2017,연금,1867
2013 ~ 2017,사설,1690
2013 ~ 2017,행복,1680
2013 ~ 2017,분양,1588
2013 ~ 2017,예방,1553
2013 ~ 2017,환자,1552
2013 ~ 2017,금융,1547
2013 ~ 2017,여성,1537
2013 ~ 2017,출시,1519
2013 ~ 2017,준비,1500
2013 ~ 2017,일자리,1498
2013 ~ 2017,mbn,1423
2013 ~ 2017,한경,1402
2013 ~ 2017,오늘,1384
2013 ~ 2017,칼럼,1374
2013 ~ 2017,보장,1369
2013 ~ 2017,사회,1320
2013 ~ 2017,지원,1317
2013 ~ 2017,투자,1273
2013 ~ 2017,일본,1255
2013 ~ 2017,대비,1230
2013 ~ 2017,정부,1134
2013 ~ 2017,가능,1108
2013 ~ 2017,최대,1101
2013 ~ 2017,사랑,1098
2013 ~ 2017,글로,1091
2013 ~ 2017,의료,1080
2013 ~ 2017,국민,1076
2013 ~ 2017,내년,1070
2013 ~ 2017,확대,1067
2013 ~ 2017,가장,1053
2013 ~ 2017,피부,1049
2013 ~ 2017,부동산,1016
2013 ~ 2017,사람,1014
2013 ~ 2017,국민연금,1000
2013 ~ 2017,세계,977
2013 ~ 2017,주목,968
2013 ~ 2017,아파트,956
2013 ~ 2017,걱정,955
2013 ~ 2017,재테크,944
2013 ~ 2017,매경,940
2013 ~ 2017,노화,899
2013 ~ 2017,위험,891
2013 ~ 2017,미래,888
2013 ~ 2017,관리,882
2013 ~ 2017,회장,850
2013 ~ 2017,대표,843
2013 ~ 2017,인생,836
2013 ~ 2017,노후준비,830
2013 ~ 2017,증가,821
2013 ~ 2017,세대,796
2013 ~ 2017,급증,780
2013 ~ 2017,올해,779
2013 ~ 2017,화제,778
2013 ~ 2017,세상,744
2013 ~ 2017,교육,735
2013 ~ 2017,기억,732
2013 ~ 2017,50대,732
2013 ~ 2017,미세먼지,722
2013 ~ 2017,상품,721
2013 ~ 2017,저출산,698
2013 ~ 2017,나이,696
2013 ~ 2017,영화,696
2013 ~ 2017,의료비,691
2013 ~ 2017,시작,689
2013 ~ 2017,청년,686
2013 ~ 2017,펀드,680
2013 ~ 2017,부동,678
2013 ~ 2017,자녀,666
