category,source,target,correlation
Negative,치매,정부,-0.014941305484923173
Negative,치매,일자리,-0.022698419492510342
Negative,치매,지원,-0.0021722838467918906
Negative,치매,환자,0.07875676359125089
Negative,치매,여성,-0.004237564284730204
Negative,치매,코로나,-0.010394034006500914
Negative,치매,서울시,-0.012763083649814624
Negative,치매,사설,-0.014698121020300655
Negative,치매,징역,0.023800456680586134
Negative,치매,확대,-0.001785650227736114
Negative,치매,코로나19,-0.0048738933501852565
Negative,치매,백신,-0.01083937261791638
Negative,치매,위험,0.12478292099461467
Negative,치매,증가,-0.0023732081021587016
Negative,치매,내년,-0.015369614189173078
Negative,치매,중국,-0.013418535413304612
Negative,치매,논란,-0.004194357255285464
Negative,치매,장애인,-0.006480314148373723
Negative,치매,노후,-0.013145867397170278
Negative,치매,경제,-0.014652860691047561
Negative,치매,최대,-0.0063673264128313
Negative,치매,재취업,-0.01500532871132591
Negative,치매,인구,-0.012536158604342115
Negative,치매,고령화,-0.012187909258234134
Negative,치매,국민연금,-0.01434688921666151
Negative,치매,80대,0.09521638937886942
Negative,치매,70대,0.051647233182211115
Negative,치매,안락사,-0.012265152097419692
Negative,치매,추진,-0.005907476361924345
Negative,치매,단독,-0.004882595623370433
Negative,치매,청년,-0.01254553092292943
Negative,치매,50대,0.05593005540742267
Negative,치매,우려,-0.004956116578358475
Negative,치매,20대,0.0009357502809862398
Negative,치매,경찰,0.01535199186047384
Negative,치매,가족,0.021290123430713744
Negative,치매,저출산,-0.012925688711700634
Negative,치매,국민,-0.003129722003719181
Negative,치매,10명,0.009957736801293393
Negative,치매,검찰,-0.0006936819470680024
Negative,치매,남성,0.009545835654056648
Negative,치매,올해,-0.009730367196910538
Negative,치매,인상,-0.01063941198905519
Negative,치매,사고,-0.00526759809960586
Negative,치매,가장,-0.0046620596890523626
Negative,치매,고용,-0.011584330552169021
Negative,치매,정책,-0.008826593064341295
Negative,치매,60대,0.02892905018158624
Negative,치매,복지,-0.00825782093129993
Negative,치매,40대,0.02600775689468782
Negative,치매,도입,-0.005995803325339795
Negative,치매,위기,-0.010773611185398586
Negative,치매,강화,-0.006314695773207467
Negative,치매,oecd,-0.011026973918993682
Negative,치매,할머니,0.07986492867621259
Negative,치매,아들,0.11993858076915434
Negative,치매,칼럼,-0.010902137416248613
Negative,치매,절반,-0.007188225839844527
Negative,치매,개선,-0.0048376792103586985
Negative,치매,추가,-0.00888320137857638
Negative,치매,시대,-0.0035007884283770494
Negative,치매,관리,0.01324164724201065
Negative,치매,미세먼지,-0.009215029948189284
Negative,치매,실업급여,-0.010937886299822475
Negative,치매,65세,-0.0007494258015632659
Negative,치매,부담,0.007849978335355586
Negative,치매,대통령,-0.0017421484052192624
Negative,치매,기초연금,-0.01013967180610941
Negative,치매,건보,0.0018951389595110056
Negative,치매,미국,-0.0041700942500532455
Negative,치매,어르신,0.024008689202975154
Negative,치매,갈등,-0.009680451427198178
Negative,치매,마스크,-0.008991152564080325
Negative,치매,수사,-0.0012815856486641842
Negative,치매,시작,-0.0057250111290672425
Negative,치매,공무원,-0.009548017901126764
Negative,치매,구속,0.028811303426101238
Negative,치매,성장률,-0.010104169601352395
Negative,치매,지급,-0.005595448816436246
Negative,치매,대표,-0.008789105057463713
Negative,치매,의혹,-0.0023495225854323403
Negative,치매,연장,-0.008778888133568108
Negative,치매,검사,0.015842494183522324
Negative,치매,폐지,-0.0067973503327696284
Negative,치매,화재,-0.0009756760285802087
Negative,치매,적용,0.006258665588569556
Negative,치매,성장,-0.009316728758425635
Negative,치매,발견,0.05685311265795501
Negative,치매,케어,-0.007247706502743538
Negative,치매,발표,-0.003290370149643442
Negative,치매,30대,-0.005236070479894619
Negative,치매,작년,-0.005894905942410035
Negative,치매,검토,-0.009159380915355134
Negative,치매,우울증,0.031142782915892106
Negative,치매,성폭행,0.0001089269341443874
Negative,치매,발생,0.018698052984019418
Negative,치매,지난해,-0.005737934393827175
Negative,치매,독거노인,-0.00631591239360401
Negative,치매,연금,-0.001619880520039525
