category,source,target,correlation
Negative,치매,정부,-0.014941305484923154
Negative,치매,일자리,-0.022698419492509916
Negative,치매,지원,-0.002172283846791847
Negative,치매,환자,0.07875676359125097
Negative,치매,여성,-0.0042375642847302065
Negative,치매,코로나,-0.010394034006500852
Negative,치매,서울시,-0.01276308364981457
Negative,치매,사설,-0.014698121020300426
Negative,치매,징역,0.023800456680586016
Negative,치매,확대,-0.0017856502277361294
Negative,치매,코로나19,-0.004873893350185312
Negative,치매,백신,-0.010839372617916362
Negative,치매,위험,0.12478292099461581
Negative,치매,증가,-0.0023732081021587215
Negative,치매,내년,-0.015369614189173013
Negative,치매,중국,-0.013418535413304667
Negative,치매,논란,-0.004194357255285465
Negative,치매,장애인,-0.0064803141483737135
Negative,치매,노후,-0.013145867397170342
Negative,치매,경제,-0.014652860691047048
Negative,치매,최대,-0.006367326412831266
Negative,치매,재취업,-0.015005328711325873
Negative,치매,인구,-0.012536158604341943
Negative,치매,고령화,-0.012187909258234533
Negative,치매,국민연금,-0.014346889216661418
Negative,치매,80대,0.09521638937886978
Negative,치매,70대,0.0516472331822102
Negative,치매,안락사,-0.012265152097419775
Negative,치매,추진,-0.005907476361924273
Negative,치매,단독,-0.0048825956233703996
Negative,치매,청년,-0.012545530922929331
Negative,치매,50대,0.05593005540742233
Negative,치매,우려,-0.004956116578358439
Negative,치매,20대,0.0009357502809862254
Negative,치매,경찰,0.015351991860473833
Negative,치매,가족,0.02129012343071297
Negative,치매,저출산,-0.012925688711700916
Negative,치매,국민,-0.003129722003719196
Negative,치매,10명,0.00995773680129325
Negative,치매,검찰,-0.0006936819470679729
Negative,치매,남성,0.00954583565405663
Negative,치매,올해,-0.009730367196910393
Negative,치매,인상,-0.01063941198905522
Negative,치매,사고,-0.005267598099605794
Negative,치매,가장,-0.004662059689052378
Negative,치매,고용,-0.011584330552168906
Negative,치매,정책,-0.008826593064341304
Negative,치매,60대,0.028929050181585866
Negative,치매,복지,-0.008257820931299743
Negative,치매,40대,0.02600775689468777
Negative,치매,도입,-0.005995803325339849
Negative,치매,위기,-0.010773611185398498
Negative,치매,강화,-0.006314695773207438
Negative,치매,oecd,-0.011026973918993778
Negative,치매,할머니,0.07986492867621356
Negative,치매,아들,0.11993858076915324
Negative,치매,칼럼,-0.010902137416248603
Negative,치매,절반,-0.007188225839844513
Negative,치매,개선,-0.0048376792103587436
Negative,치매,추가,-0.008883201378576363
Negative,치매,시대,-0.0035007884283769814
Negative,치매,관리,0.01324164724201082
Negative,치매,미세먼지,-0.009215029948189167
Negative,치매,실업급여,-0.010937886299822513
Negative,치매,65세,-0.0007494258015632613
Negative,치매,부담,0.007849978335355504
Negative,치매,대통령,-0.0017421484052192748
Negative,치매,기초연금,-0.010139671806109694
Negative,치매,건보,0.0018951389595110674
Negative,치매,미국,-0.004170094250053257
Negative,치매,어르신,0.024008689202974585
Negative,치매,갈등,-0.009680451427198132
Negative,치매,마스크,-0.00899115256408037
Negative,치매,수사,-0.0012815856486641814
Negative,치매,시작,-0.005725011129067302
Negative,치매,공무원,-0.00954801790112665
Negative,치매,구속,0.02881130342610104
Negative,치매,성장률,-0.01010416960135222
Negative,치매,지급,-0.0055954488164361325
Negative,치매,대표,-0.008789105057463718
Negative,치매,의혹,-0.002349522585432333
Negative,치매,연장,-0.008778888133568022
Negative,치매,검사,0.015842494183522238
Negative,치매,폐지,-0.0067973503327694714
Negative,치매,화재,-0.0009756760285801807
Negative,치매,적용,0.0062586655885694354
Negative,치매,성장,-0.00931672875842565
Negative,치매,발견,0.05685311265795553
Negative,치매,케어,-0.007247706502743508
Negative,치매,발표,-0.003290370149643458
Negative,치매,30대,-0.005236070479894547
Negative,치매,작년,-0.005894905942410164
Negative,치매,검토,-0.009159380915355017
Negative,치매,우울증,0.031142782915891176
Negative,치매,성폭행,0.00010892693414435107
Negative,치매,발생,0.018698052984019418
Negative,치매,지난해,-0.005737934393827103
Negative,치매,독거노인,-0.006315912393603969
Negative,치매,연금,-0.0016198805200395348
Negative,정부,치매,-0.014941305484923156
Negative,정부,일자리,0.03827064920742532
Negative,정부,지원,0.034568834965669475
Negative,정부,환자,-0.010883864621870083
Negative,정부,여성,-0.005547551307717709
Negative,정부,코로나,0.004576342771499048
Negative,정부,서울시,-0.012351425822405844
Negative,정부,사설,0.011230698579471838
Negative,정부,징역,-0.014251283033494813
Negative,정부,확대,0.010391165220715072
Negative,정부,코로나19,0.01353817851057275
Negative,정부,백신,0.014260358043012542
Negative,정부,위험,-0.010639297076198264
Negative,정부,증가,0.0011449386956742383
Negative,정부,내년,0.016337911562456835
Negative,정부,중국,-0.005875298846253038
Negative,정부,논란,-0.0049182425774556586
Negative,정부,장애인,-0.008757975275025035
Negative,정부,노후,-0.00407134017863085
Negative,정부,경제,0.013702040198394107
Negative,정부,최대,-0.001149448136117376
Negative,정부,재취업,-0.002136014015750979
Negative,정부,인구,-0.006478073636233101
Negative,정부,고령화,0.0024902970946943923
Negative,정부,국민연금,0.0015838763833107032
Negative,정부,80대,-0.01174385814554519
Negative,정부,70대,-0.011154464137122568
Negative,정부,안락사,-0.009126320156074591
Negative,정부,추진,0.028109854266141807
Negative,정부,단독,0.013940466532851924
Negative,정부,청년,0.006551905171624606
Negative,정부,50대,-0.009935506602082917
Negative,정부,우려,0.014042291928688692
Negative,정부,20대,-0.00871070602763618
Negative,정부,경찰,-0.009673166625667437
Negative,정부,가족,-0.004759706632783174
Negative,정부,저출산,0.012026795125645485
Negative,정부,국민,0.010560797326451309
Negative,정부,10명,-0.005629932087237535
Negative,정부,검찰,-0.0049257169490040395
Negative,정부,남성,-0.00784633787370075
Negative,정부,올해,0.005381839153734557
Negative,정부,인상,0.008180007260748226
Negative,정부,사고,-0.005067731960798211
Negative,정부,가장,-0.004374154291783095
Negative,정부,고용,0.019943229169959952
Negative,정부,정책,0.032984559567360856
Negative,정부,60대,-0.006173361143292162
Negative,정부,복지,0.01507236666693357
Negative,정부,40대,-0.004146068547498918
Negative,정부,도입,0.010096534880847809
Negative,정부,위기,0.0018665182982392052
Negative,정부,강화,0.013759935038626133
Negative,정부,oecd,0.0017143101640404773
Negative,정부,할머니,-0.00689386053295749
Negative,정부,아들,-0.009542463945663292
Negative,정부,칼럼,-0.0027938409374265918
Negative,정부,절반,-0.0052153516930380055
Negative,정부,개선,0.01621211781253649
Negative,정부,추가,0.0010405746423157434
Negative,정부,시대,-0.0008770142423249199
Negative,정부,관리,0.009164536744254312
Negative,정부,미세먼지,0.016909846900955663
Negative,정부,실업급여,0.0114111686790641
Negative,정부,65세,0.00017807680779790696
Negative,정부,부담,0.0003339712727173263
Negative,정부,대통령,-0.0010728462025247005
Negative,정부,기초연금,0.00042014297995485785
Negative,정부,건보,0.0023388951614961274
Negative,정부,미국,-0.0042005311401984635
Negative,정부,어르신,-0.007147272291679501
Negative,정부,갈등,0.004172333484939649
Negative,정부,마스크,0.0012667824625861208
Negative,정부,수사,-0.006206576787745589
Negative,정부,시작,-0.00012378526602624057
Negative,정부,공무원,0.0036720560633572335
Negative,정부,구속,-0.0076910583280415
Negative,정부,성장률,0.007662223600146236
Negative,정부,지급,0.011513499136361415
Negative,정부,대표,-0.006082860938245765
Negative,정부,의혹,-0.008384637657341563
Negative,정부,연장,0.022340701966358487
Negative,정부,검사,-0.004493318085525355
Negative,정부,폐지,0.01092083330376482
Negative,정부,화재,-0.0075761483633833785
Negative,정부,적용,-0.0013410743878482228
Negative,정부,성장,0.01652600830886003
Negative,정부,발견,-0.007467927364821409
Negative,정부,케어,-0.0035203634394543656
