category,source,target,correlation
20,20대,징역,0.08765011075331604
20,20대,노인,0.05564983743392938
20,20대,여성,0.05738216099323943
20,20대,남성,0.0893132346291943
20,20대,70대,0.05926805592565029
20,20대,60대,-0.05243732491376136
20,20대,시신,0.04519926785282696
20,20대,취업자,-0.03705539664237516
20,20대,냉장고에,0.019528569224739122
20,20대,아버지,0.016015615558090775
20,20대,폭행한,0.04901749004142939
20,20대,치매,-0.002572081916416808
20,20대,환자,-0.021751940392862774
20,20대,살해,0.06117113194017794
20,20대,실형,0.06117113194017804
20,20대,구속,0.06004054476365336
20,20대,성폭행,0.042118977492636954
20,20대,80대,0.006275842950604188
20,20대,50대,-0.011645724320412412
20,20대,추월,0.05889044683119382
20,20대,집행유예,0.05771966555580322
20,20대,일자리,0.020505445630046817
20,20대,가장,-0.07253010418434416
20,20대,아들,0.05652690935819505
20,20대,40대,-0.022213367261761163
20,20대,성폭행한,0.034262286456557184
20,20대,취업,-0.007990097898658434
20,20대,급증,-0.028254029166118976
20,20대,장애인,0.051505049087148036
20,20대,숨지게,0.030750421899438097
20,20대,성관계,0.030750421899438038
20,20대,무차별,0.050177426309048326
20,20대,폭행,0.028893590120258866
20,20대,증가,0.026959450742701792
20,20대,20대에,-0.34460686888249514
20,20대,20대는,-0.32275002655159984
20,20대,할머니,0.048816293073595744
20,20대,구형,0.026959450742701882
20,20대,60세,0.02695945074270185
20,20대,5년,0.024938753318705376
20,20대,10,0.047418756310214555
20,20대,공무원,0.0474187563102144
20,20대,10대,0.0474187563102143
20,20대,사망,0.024938753318705376
20,20대,선고,0.024938753318705258
20,20대,우울증,0.0024587503271962293
20,20대,코로나,-0.02002125266431267
20,20대,학대,-0.0003406036236605892
20,20대,9년,0.022820442785259843
20,20대,살해한,0.022820442785259822
20,20대,20대의,-0.3141415155440939
20,20대,2년,0.044500634416004964
20,20대,20대가,-0.3141415155440931
20,20대,코로나19,-0.051137272240021424
20,20대,늘어,0.018234542657340973
20,20대,많아,-0.031239727694746373
20,20대,6개월,0.0157302849950976
20,20대,혐의,0.04138928060929
20,20대,사상,0.03974705184416403
20,20대,지난해,-0.04033589705667048
20,20대,1명,0.03974705184416411
20,20대,검거,0.03974705184416411
20,20대,청년,0.03974705184416413
20,20대,3년,0.013052735543885944
20,20대,일하는,-0.04033589705667
20,20대,때린,0.03803723369933548
20,20대,20대도,-0.2685146941886419
20,20대,버린,0.038037233699335385
20,20대,감소,-0.01769948046211491
20,20대,살인미수,0.03803723369933548
20,20대,신생아,0.03803723369933555
20,20대,자살,0.036250253962448936
20,20대,20대보다,-0.2558999409349184
20,20대,한국,-0.051394804506761066
20,20대,만난,0.03625025396244894
20,20대,고령화,0.007035234472712263
20,20대,6년,-0.022179785017024316
20,20대,마구,0.036250253962449006
20,20대,알바,-0.02718805100812213
20,20대,3명,0.034374070733473636
20,20대,30대,0.003593009862675821
20,20대,정신질환,0.0035930098626758486
20,20대,앞질러,0.03437407073347373
20,20대,집유,0.03437407073347365
20,20대,엄마,0.03437407073347368
20,20대,많다,-0.057969111878919295
20,20대,체포,0.03437407073347371
20,20대,숨진,0.0035930098626758516
