category,source,target,correlation
Negative,노인,치매,0.07887225980164768
Negative,노인,정부,-0.01680985759598433
Negative,노인,일자리,0.04246224558798147
Negative,노인,지원,-0.0034199575814030264
Negative,노인,환자,0.005814341741020575
Negative,노인,여성,-0.00014275980726307155
Negative,노인,한국,-0.0005454125059817052
Negative,노인,코로나,-0.0069027560323974176
Negative,노인,사망,0.05250576963431266
Negative,노인,서울시,-0.008873670089282554
Negative,노인,서울,0.0205362392635681
Negative,노인,사설,-0.010616429397835995
Negative,노인,징역,-0.010549384667500623
Negative,노인,확대,-0.002633869909061966
Negative,노인,코로나19,-0.007914409644092454
Negative,노인,백신,0.009670290225401095
Negative,노인,위험,0.02434713566844878
Negative,노인,일본,-0.0008931620443070402
Negative,노인,증가,0.022143285287239516
Negative,노인,내년,-0.00622234076945617
Negative,노인,중국,-0.010039010412817155
Negative,노인,논란,-0.0042462367204387985
Negative,노인,장애인,0.02011193720956639
Negative,노인,접종,0.012436420462306707
Negative,노인,노후,-0.009798532338391135
Negative,노인,경제,-0.012547693065540847
Negative,노인,최대,-0.005557323645604326
Negative,노인,재취업,-0.01667064134281085
Negative,노인,없는,-0.009425959591009038
Negative,노인,인구,9.15828088819955e-05
Negative,노인,고령화,0.002783463692132622
Negative,노인,위한,0.005216732350639204
Negative,노인,국민연금,-0.00906008704300522
Negative,노인,없다,-0.004203281498064327
Negative,노인,80대,0.11489238339251652
Negative,노인,필요,0.001157461503597473
Negative,노인,만에,0.014687731513087828
Negative,노인,70대,0.12069974047879231
Negative,노인,급증,0.03385902397760413
Negative,노인,건강,0.005584819297231129
Negative,노인,위해,-0.0006501453089904017
Negative,노인,안락사,-0.014718937315157679
Negative,노인,감소,-0.002885378372333589
Negative,노인,추진,-0.002252243305162318
Negative,노인,단독,0.0008179370784929088
Negative,노인,청년,0.011562537913353339
Negative,노인,50대,0.002578881115011088
Negative,노인,우려,-0.008146788417381534
Negative,노인,20대,0.018379490454146524
Negative,노인,이유,-0.005734179486343578
Negative,노인,경찰,0.017430084462062356
Negative,노인,예산,-0.005983659205663593
Negative,노인,확진,-0.004643508954569546
Negative,노인,저출산,-0.011121592639853763
Negative,노인,가족,0.004499072600242767
Negative,노인,국민,-0.010479168659857414
Negative,노인,치료,0.003176018118085421
Negative,노인,10명,0.04487242026883661
Negative,노인,확진자,-0.010195327462273541
Negative,노인,검찰,-0.008340415827287844
Negative,노인,대책,-3.969257956774097e-05
Negative,노인,남성,0.009076566358721531
Negative,노인,요양병원,0.007241389560495773
Negative,노인,올해,-0.006118644673522249
Negative,노인,인상,-0.004950853508616876
Negative,노인,1명,0.04333567759918885
Negative,노인,사고,0.02159091130106744
Negative,노인,가장,0.0023201386419569583
Negative,노인,고용,0.002394230877580935
Negative,노인,기업,-0.012788872614340294
Negative,노인,정책,-0.009406103956901878
Negative,노인,60대,0.028389730986270404
Negative,노인,복지,0.003078848879198423
Negative,노인,늘어,0.004115771230086024
Negative,노인,40대,-0.0020615323075560276
Negative,노인,도입,-0.008787976854592663
Negative,노인,위기,-0.0076630911182631704
Negative,노인,vs,-0.0076380261224665135
Negative,노인,강화,-0.0022091235199503917
Negative,노인,oecd,0.012190110011780012
Negative,노인,할머니,-0.009587764168696895
Negative,노인,칼럼,-0.011026189404863933
Negative,노인,아들,0.011079148437907357
Negative,노인,사망자,0.002232047773077258
Negative,노인,문제,-0.005862253318522129
Negative,노인,하루,0.0018625574123760174
Negative,노인,병원,0.0069928594006836535
Negative,노인,감염,-0.002120693668507244
Negative,노인,절반,0.011841943879071044
Negative,노인,없어,-0.0029952934963241515
Negative,노인,개선,-0.0024651267906906703
Negative,노인,추가,-0.004505350682033283
Negative,노인,시대,-0.002764972178852274
Negative,노인,원인,5.295497397218339e-05
Negative,노인,취업,-0.000993821898160537
Negative,노인,관리,-0.0014818118119551812
Negative,노인,미세먼지,-0.006723551390127752
Negative,노인,실업급여,-0.011906035635137058
Negative,노인,운영,0.0007702281651556642
Negative,치매,노인,0.07887225980164768
Negative,치매,정부,-0.01494130548492311
Negative,치매,일자리,-0.022698419492509884
Negative,치매,지원,-0.0021722838467918976
Negative,치매,환자,0.07875676359125089
Negative,치매,여성,-0.004237564284730157
Negative,치매,한국,-0.018458427910611714
Negative,치매,코로나,-0.010394034006500841
Negative,치매,사망,0.0024901558197189984
Negative,치매,서울시,-0.012763083649814537
Negative,치매,서울,-0.010405633773754763
Negative,치매,사설,-0.014698121020300433
Negative,치매,징역,0.023800456680586116
Negative,치매,확대,-0.0017856502277361038
Negative,치매,코로나19,-0.004873893350185284
Negative,치매,백신,-0.010839372617916393
Negative,치매,위험,0.12478292099461581
Negative,치매,일본,-0.007820075092628498
Negative,치매,증가,-0.002373208102158724
Negative,치매,내년,-0.015369614189172978
Negative,치매,중국,-0.013418535413304641
Negative,치매,논란,-0.004194357255285423
Negative,치매,장애인,-0.006480314148373708
Negative,치매,접종,-0.011902667175379637
Negative,치매,노후,-0.013145867397170325
Negative,치매,경제,-0.014652860691046937
Negative,치매,최대,-0.006367326412831263
Negative,치매,재취업,-0.015005328711325976
Negative,치매,없는,-0.006457099842843668
Negative,치매,인구,-0.012536158604341948
Negative,치매,고령화,-0.012187909258234538
Negative,치매,위한,-0.0013406155288952007
Negative,치매,국민연금,-0.014346889216661367
Negative,치매,없다,-0.006610362275943076
Negative,치매,80대,0.09521638937886984
Negative,치매,필요,-0.004877345208260134
Negative,치매,만에,0.012679170661345609
Negative,치매,70대,0.051647233182210275
Negative,치매,급증,-0.000571474804001403
Negative,치매,건강,0.00406706323322134
Negative,치매,위해,-0.0034432174074681284
Negative,치매,안락사,-0.01226515209741972
Negative,치매,감소,-0.007016196860114559
Negative,치매,추진,-0.005907476361924285
Negative,치매,단독,-0.0048825956233703675
Negative,치매,청년,-0.012545530922929322
Negative,치매,50대,0.05593005540742222
Negative,치매,우려,-0.0049561165783584184
Negative,치매,20대,0.0009357502809861836
Negative,치매,이유,0.0006995798178835018
Negative,치매,경찰,0.015351991860473882
Negative,치매,예산,-0.010552805361744012
Negative,치매,확진,-0.01004558062022043
Negative,치매,저출산,-0.012925688711700967
Negative,치매,가족,0.021290123430712894
Negative,치매,국민,-0.003129722003719184
Negative,치매,치료,0.03064655152457217
Negative,치매,10명,0.009957736801293311
Negative,치매,확진자,-0.009497746306369648
Negative,치매,검찰,-0.0006936819470680009
Negative,치매,대책,-0.00997012415186815
Negative,치매,남성,0.009545835654056672
Negative,치매,요양병원,0.005378436569034042
Negative,치매,올해,-0.009730367196910403
Negative,치매,인상,-0.010639411989055209
Negative,치매,1명,0.008589003162687327
Negative,치매,사고,-0.0052675980996057786
Negative,치매,가장,-0.0046620596890523235
Negative,치매,고용,-0.01158433055216892
Negative,치매,기업,-0.011552735808776146
Negative,치매,정책,-0.008826593064341245
Negative,치매,60대,0.028929050181585883
Negative,치매,복지,-0.008257820931299778
Negative,치매,늘어,-0.0033465132240087874
Negative,치매,40대,0.026007756894687747
Negative,치매,도입,-0.005995803325339838
Negative,치매,위기,-0.010773611185398498
Negative,치매,vs,-0.006919355572302617
Negative,치매,강화,-0.006314695773207444
Negative,치매,oecd,-0.011026973918993762
Negative,치매,할머니,0.07986492867621338
Negative,치매,칼럼,-0.01090213741624858
Negative,치매,아들,0.11993858076915309
Negative,치매,사망자,-0.005684931337492586
Negative,치매,문제,-0.009107065896660991
Negative,치매,하루,0.015033594581403277
Negative,치매,병원,0.003607487241472247
Negative,치매,감염,-0.004964461416970568
Negative,치매,절반,-0.007188225839844474
Negative,치매,없어,-0.004850427933766328
Negative,치매,개선,-0.0048376792103587245
Negative,치매,추가,-0.008883201378576365
Negative,치매,시대,-0.003500788428377068
Negative,치매,원인,0.0013871155406757006
Negative,치매,취업,-0.010414475955448713
Negative,치매,관리,0.013241647242010816
Negative,치매,미세먼지,-0.009215029948189195
Negative,치매,실업급여,-0.010937886299822468
Negative,치매,운영,0.006320740604849119
Negative,정부,노인,-0.016809857595984325
Negative,정부,치매,-0.01494130548492311
Negative,정부,일자리,0.03827064920742522
Negative,정부,지원,0.03456883496566931
Negative,정부,환자,-0.010883864621870078
Negative,정부,여성,-0.005547551307717742
Negative,정부,한국,-0.0077723973907897915
Negative,정부,코로나,0.00457634277149901
Negative,정부,사망,-0.01031966310088021
Negative,정부,서울시,-0.012351425822405818
Negative,정부,서울,-0.01335923770042317
Negative,정부,사설,0.011230698579472077
Negative,정부,징역,-0.014251283033494835
Negative,정부,확대,0.010391165220715018
Negative,정부,코로나19,0.013538178510572601
Negative,정부,백신,0.014260358043012504
Negative,정부,위험,-0.0106392970761982
Negative,정부,일본,0.005095053302822856
Negative,정부,증가,0.0011449386956741898
Negative,정부,내년,0.01633791156245675
Negative,정부,중국,-0.005875298846252968
Negative,정부,논란,-0.004918242577455644
Negative,정부,장애인,-0.00875797527502501
Negative,정부,접종,0.00958535034891976
Negative,정부,노후,-0.00407134017863088
Negative,정부,경제,0.013702040198394173
Negative,정부,최대,-0.0011494481361173918
Negative,정부,재취업,-0.0021360140157509287
Negative,정부,없는,0.0033954293353823514
Negative,정부,인구,-0.006478073636233081
Negative,정부,고령화,0.0024902970946943086
Negative,정부,위한,-0.0028642776593542983
Negative,정부,국민연금,0.0015838763833106435
Negative,정부,없다,-0.0005588364818469581
Negative,정부,80대,-0.011743858145545138
Negative,정부,필요,0.004758255336692316
Negative,정부,만에,-0.0023806271524261647
Negative,정부,70대,-0.011154464137122547
Negative,정부,급증,-0.003932307548732354
Negative,정부,건강,-0.009820029716495154
Negative,정부,위해,0.01265362429441773
Negative,정부,안락사,-0.009126320156074586
Negative,정부,감소,0.0005250366966143585
Negative,정부,추진,0.028109854266141602
Negative,정부,단독,0.013940466532852058
Negative,정부,청년,0.006551905171624729
Negative,정부,50대,-0.009935506602082879
Negative,정부,우려,0.014042291928688616
Negative,정부,20대,-0.008710706027636132
Negative,정부,이유,-0.010352866028489439
Negative,정부,경찰,-0.009673166625667433
Negative,정부,예산,0.027165214706115843
Negative,정부,확진,-0.004310781126956593
Negative,정부,저출산,0.012026795125645485
Negative,정부,가족,-0.004759706632783184
Negative,정부,국민,0.010560797326451309
Negative,정부,치료,-0.006951309692537283
Negative,정부,10명,-0.005629932087237475
Negative,정부,확진자,-2.3585163040432346e-05
Negative,정부,검찰,-0.0049257169490040335
Negative,정부,대책,0.04013128688989911
Negative,정부,남성,-0.007846337873700765
Negative,정부,요양병원,-0.0053439751941241585
Negative,정부,올해,0.005381839153734635
Negative,정부,인상,0.008180007260748178
Negative,정부,1명,-0.006972705096142429
Negative,정부,사고,-0.005067731960798168
Negative,정부,가장,-0.004374154291783065
Negative,정부,고용,0.01994322916996008
Negative,정부,기업,0.016840416668837555
Negative,정부,정책,0.03298455956736084
Negative,정부,60대,-0.006173361143292143
Negative,정부,복지,0.015072366666933625
Negative,정부,늘어,0.002262823052643371
Negative,정부,40대,-0.0041460685474989335
Negative,정부,도입,0.010096534880847621
Negative,정부,위기,0.0018665182982391003
Negative,정부,vs,0.008426172426263093
Negative,정부,강화,0.013759935038626298
Negative,정부,oecd,0.0017143101640404305
Negative,정부,할머니,-0.006893860532957492
Negative,정부,칼럼,-0.0027938409374266043
Negative,정부,아들,-0.00954246394566328
Negative,정부,사망자,-0.006078033219652248
Negative,정부,문제,0.0061541102339311045
Negative,정부,하루,-0.006014377608249225
Negative,정부,병원,-0.005996102173414672
Negative,정부,감염,-0.001856588881097557
Negative,정부,절반,-0.00521535169303802
Negative,정부,없어,-0.00243677666705219
Negative,정부,개선,0.016212117812536467
Negative,정부,추가,0.0010405746423156875
Negative,정부,시대,-0.0008770142423249108
Negative,정부,원인,-0.004938013562233359
Negative,정부,취업,-0.0014226939650338224
Negative,정부,관리,0.009164536744254308
Negative,정부,미세먼지,0.016909846900955688
