category,word,score,sentiment
20,20대,215,Negative
20,징역,50,Negative
20,남성,29,Negative
20,노인,26,Negative
20,냉장고에,25,Negative
20,폭행한,23,Negative
20,아버지,21,Negative
20,성폭행,19,Negative
20,실형,17,Negative
20,성폭행한,17,Negative
20,구속,16,Negative
20,환자,15,Negative
20,일자리,14,Negative
20,무차별,14,Negative
20,숨지게,14,Negative
20,추월,13,Negative
20,살해,13,Negative
20,장애인,12,Negative
20,70대,12,Negative
20,공무원,11,Negative
20,우울증,11,Negative
20,코로나,10,Negative
20,살해한,10,Negative
20,10대,10,Negative
20,60대,10,Negative
20,급증,9,Negative
20,할머니,9,Negative
20,여성,9,Negative
20,구형,8,Negative
20,선고,8,Negative
20,살인미수,8,Negative
20,지난해,8,Negative
20,신생아,8,Negative
20,50대,7,Negative
20,폭행,7,Negative
20,가장,7,Negative
20,코로나19,7,Negative
20,일하는,7,Negative
20,아들,7,Negative
20,시신,7,Negative
20,40대,7,Negative
20,보관한,6,Negative
20,징역형,6,Negative
20,증가,6,Negative
20,마구,6,Negative
20,60세,6,Negative
20,20대는,6,Negative
20,촬영한,6,Negative
20,6개월,6,Negative
20,질식사,6,Negative
20,만난,5,Negative
20,20대에,5,Negative
20,유기한,5,Negative
20,20대가,5,Negative
20,재추진,5,Negative
20,사망,5,Negative
20,냉장고,5,Negative
20,협박,5,Negative
20,후임병,5,Negative
20,혐의,5,Negative
20,20대의,5,Negative
20,찬밥,5,Negative
20,20대보다,5,Negative
20,문재인,5,Negative
20,고령화,5,Negative
20,집유,5,Negative
20,항소심서,5,Negative
20,협박해,5,Negative
20,검거,5,Negative
20,숨진,5,Negative
20,협박편지,5,Negative
20,경제활동인구,4,Negative
20,청소년,4,Negative
20,20대도,4,Negative
20,정신질환,4,Negative
20,확정,4,Negative
20,한국,4,Negative
20,미성년자,4,Negative
20,청년,4,Negative
20,가족,4,Negative
20,손자,4,Negative
20,교통사고,4,Negative
20,60대가,4,Negative
20,억지로,4,Negative
20,줍던,4,Negative
20,취업자,4,Negative
20,몰카,4,Negative
20,판매한,4,Negative
20,체포,4,Negative
20,지하철,4,Negative
20,미성년자에,4,Negative
20,건물,4,Negative
20,상습,4,Negative
20,정황,4,Negative
20,협박한,4,Negative
20,80대,4,Negative
20,아파트,3,Negative
20,사고,3,Negative
20,서울,3,Negative
20,선택,3,Negative
20,검찰,3,Negative
20,음주운전,3,Negative
20,학대,3,Negative
20,층간소음,3,Negative
20,20대부터,3,Negative
20,벌금형,3,Negative
20,학대치사,3,Negative
20,사설,3,Negative
20,처음으로,3,Negative
20,지적장애,3,Negative
20,유부녀,3,Negative
20,클럽서,3,Negative
20,절반,3,Negative
20,시도한,3,Negative
20,추행한,3,Negative
20,죽인,3,Negative
20,흉기로,3,Negative
20,드러나,3,Negative
20,학대해,3,Negative
20,확진,3,Negative
20,피해자,3,Negative
20,병실,3,Negative
20,n번방,3,Negative
20,전역,3,Negative
20,이대출신,3,Negative
20,여성이,3,Negative
20,중형,3,Negative
20,망막장애,3,Negative
20,역전,3,Negative
20,몰래,3,Negative
20,영하,3,Negative
20,연속,3,Negative
20,자살,3,Negative
20,엄마,3,Negative
20,스마트폰,3,Negative
20,자녀,3,Negative
20,감소,3,Negative
20,시한부,3,Negative
20,숨지자,3,Negative
20,확진자,3,Negative
20,사상,3,Negative
20,노인은,3,Negative
20,12년,3,Negative
20,무면허,3,Negative
20,마주쳐,2,Negative
20,구속기소,2,Negative
20,김일곤,2,Negative
20,정신과,2,Negative
20,근로자,2,Negative
20,이유는,2,Negative
20,1분기,2,Negative
20,6명과,2,Negative
20,코스프레,2,Negative
20,옥상서,2,Negative
20,면접,2,Negative
20,달아난,2,Negative
20,법원,2,Negative
20,초등생,2,Negative
20,발견,2,Negative
20,문제,2,Negative
20,정부,2,Negative
20,여중생,2,Negative
20,음주,2,Negative
20,불법,2,Negative
20,성매매,2,Negative
20,여성들,2,Negative
20,투신,2,Negative
20,날씨,2,Negative
20,숨져,2,Negative
20,참변,2,Negative
20,현대차그룹,2,Negative
20,출산,2,Negative
20,10명,2,Negative
20,감형,2,Negative
20,보낸,2,Negative
20,3명,2,Negative
20,유포,2,Negative
20,학원,2,Negative
20,가슴,2,Negative
20,먼저,2,Negative
20,복지시설서,2,Negative
20,9년,2,Negative
20,항문냄새,2,Negative
20,음주운전자,2,Negative
20,훔쳐보며,2,Negative
20,5년,2,Negative
20,알바,2,Negative
20,제자,2,Negative
20,결혼도,2,Negative
20,그만,2,Negative
20,송치,2,Negative
20,원격의료,2,Negative
20,존속살해,2,Negative
20,초등생과,2,Negative
20,휴대폰,2,Negative
20,한국인,2,Negative
20,60대이상,2,Negative
20,절반이,2,Negative
20,무기징역,2,Negative
20,몰리는,2,Negative
20,지나가던,2,Negative
20,학원강사,2,Negative
20,강제추행,2,Negative
20,성추행한,2,Negative
20,2년6개월,2,Negative
20,죽인다,2,Negative
20,동거남에,2,Negative
20,만지고,2,Negative
20,주머니,2,Negative
20,치매노인,2,Negative
20,이유,2,Negative
20,남성의,2,Negative
20,300만원,2,Negative
20,아레나서,2,Negative
20,사망사고,2,Negative
20,실업자,2,Negative
20,요구한,2,Negative
20,조현병,2,Negative
20,변기에,2,Negative
20,조울증,2,Negative
20,죽이려,2,Negative
20,만진,2,Negative
20,연령별,2,Negative
20,활보한,2,Negative
20,사라진,2,Negative
20,증가폭,2,Negative
20,죽음,2,Negative
20,직원,2,Negative
20,자영업,2,Negative
20,구직,2,Negative
20,지지율,2,Negative
20,제작한,2,Negative
20,김밥,2,Negative
20,노동개혁,2,Negative
20,여성은,2,Negative
20,5년형,2,Negative
20,단독,2,Negative
20,지하철서,2,Negative
20,출신,2,Negative
20,보여줘,2,Negative
20,사람도,2,Negative
20,음식,2,Negative
20,몰던,2,Negative
20,작년,2,Negative
20,자살률,2,Negative
20,고용률,2,Negative
20,동거남,2,Negative
20,대통령,2,Negative
20,상대로,2,Negative
20,치매설,2,Negative
20,이기권,2,Negative
20,골절,2,Negative
20,실업률,2,Negative
20,병원,2,Negative
20,정년,2,Negative
20,원하는,2,Negative
20,폭행해,2,Negative
20,70대는,2,Negative
20,사진,2,Negative
20,성추행,2,Negative
20,버린,2,Negative
20,속여,2,Negative
20,여동생,2,Negative
20,아니다,2,Negative
20,보관,2,Negative
20,살인,2,Negative
20,오토바이,2,Negative
20,혐의로,2,Negative
20,건너던,2,Negative
20,훔친,2,Negative
20,원룸,2,Negative
20,여학생,2,Negative
20,구조,2,Negative
20,신부,2,Negative
20,확산,2,Negative
20,불만,2,Negative
20,강요한,2,Negative
20,속보,1,Negative
20,인구,1,Negative
20,중상,1,Negative
20,법안,1,Negative
20,물려,1,Negative
20,일본,1,Negative
20,갈등,1,Negative
20,흉기,1,Negative
20,적용,1,Negative
20,주장,1,Negative
20,평균,1,Negative
20,남자,1,Negative
20,10살,1,Negative
20,실패,1,Negative
20,노화,1,Negative
20,알몸,1,Negative
20,경찰,1,Negative
20,벌금,1,Negative
20,유기,1,Negative
20,입힌,1,Negative
20,항소,1,Negative
20,이하,1,Negative
20,2년,1,Negative
20,소녀,1,Negative
20,확대,1,Negative
20,고백,1,Negative
20,역대,1,Negative
20,치매,1,Negative
20,초반,1,Negative
20,30대,1,Negative
20,돌파,1,Negative
20,찬성,1,Negative
20,줄고,1,Negative
20,늘고,1,Negative
20,경비원하는,1,Negative
20,늘어,1,Negative
20,6명,1,Negative
20,국민연금,1,Negative
20,마주쳐서라더니,1,Negative
20,정신의료기관서,1,Negative
20,소득대체율,1,Negative
20,원격의료법,1,Negative
20,간병살인,1,Negative
20,중학생인,1,Negative
20,n번방박사방,1,Negative
20,핵심반대층,1,Negative
20,화장실서,1,Negative
20,휴대전화,1,Negative
20,창업,1,Negative
20,한겨울,1,Negative
20,추월고령화,1,Negative
20,반려견에,1,Negative
20,그만두고,1,Negative
20,알고보니,1,Negative
20,겨드랑이,1,Negative
20,한마디에,1,Negative
20,20대만,1,Negative
20,대한민국,1,Negative
20,결혼은,1,Negative
20,복지시설,1,Negative
20,살인미수로,1,Negative
20,남친과,1,Negative
20,망막박리,1,Negative
20,일자리는,1,Negative
20,사장님,1,Negative
20,구속영장,1,Negative
20,한번만,1,Negative
20,목디스크,1,Negative
20,여성들은,1,Negative
20,방치한,1,Negative
20,복지사,1,Negative
20,20대를,1,Negative
20,노인만,1,Negative
20,마주쳐서,1,Negative
20,포기하더니,1,Negative
20,부정적,1,Negative
20,남녀갈등,1,Negative
20,돌아보면,1,Negative
20,출산도,1,Negative
20,이남자,1,Negative
20,하락폭,1,Negative
20,구속심사,1,Negative
20,여성에게,1,Negative
20,비정규직,1,Negative
20,10년간,1,Negative
20,항소심도,1,Negative
20,탈이념,1,Negative
20,애완견,1,Negative
20,택시기사,1,Negative
20,가입기간,1,Negative
20,분노한,1,Negative
20,유포한,1,Negative
20,보내면,1,Negative
20,흔들다,1,Negative
20,만족도는,1,Negative
20,음란만화,1,Negative
20,고용시장도,1,Negative
20,경비원,1,Negative
20,정신병력,1,Negative
20,10명중,1,Negative
20,수만건,1,Negative
20,무시해,1,Negative
20,범인은,1,Negative
20,할아버지,1,Negative
20,정황도,1,Negative
20,넘어서,1,Negative
20,40분간,1,Negative
20,3명중,1,Negative
20,유시민,1,Negative
20,한강변,1,Negative
20,건축가,1,Negative
20,침입해,1,Negative
20,쳐다봐,1,Negative
20,줍는,1,Negative
20,긴급체포,1,Negative
20,직장인,1,Negative
20,근무에,1,Negative
20,연령대별,1,Negative
20,노년층,1,Negative
20,중소기업,1,Negative
20,딩크족,1,Negative
20,지속적,1,Negative
20,살래요,1,Negative
20,공정한,1,Negative
20,수도권,1,Negative
20,고용시장,1,Negative
20,더뉴스,1,Negative
20,지원,1,Negative
20,영장심사,1,Negative
20,모태솔로,1,Negative
20,노동시장,1,Negative
20,임금근로,1,Negative
20,택시로,1,Negative
20,만나줘,1,Negative
20,2분기,1,Negative
20,말려도,1,Negative
20,확인,1,Negative
20,10만명,1,Negative
20,20대들,1,Negative
20,구조조정,1,Negative
20,항공사,1,Negative
20,생활고,1,Negative
20,유튜브에,1,Negative
20,훈련기,1,Negative
20,바바리맨,1,Negative
20,일자리가,1,Negative
20,저지른,1,Negative
20,증가세,1,Negative
20,4분기,1,Negative
20,5년간,1,Negative
20,2년6월,1,Negative
20,늘어난,1,Negative
20,아이도,1,Negative
20,남성에,1,Negative
20,상태로,1,Negative
20,돌연사,1,Negative
20,칼부림,1,Negative
20,혐의도,1,Negative
20,20대와,1,Negative
20,구직자,1,Negative
20,작성,1,Negative
20,일하고,1,Negative
20,시신은,1,Negative
20,존엄사,1,Negative
20,날씨에,1,Negative
20,연인,1,Negative
20,미성년,1,Negative
20,브리핑,1,Negative
20,방치해,1,Negative
20,3년6월,1,Negative
20,100만,1,Negative
20,말고,1,Negative
20,장관,1,Negative
20,어르신,1,Negative
20,스트레스,1,Negative
20,발병,1,Negative
20,놀고,1,Negative
20,실직,1,Negative
20,후반,1,Negative
20,표창원,1,Negative
20,내몰린,1,Negative
20,공분,1,Negative
20,숨긴,1,Negative
20,봉사,1,Negative
20,여고생,1,Negative
20,노출한,1,Negative
20,하나는,1,Negative
20,유학생,1,Negative
20,8천명,1,Negative
20,리프팅,1,Negative
20,초등학생,1,Negative
20,경기도,1,Negative
20,길에서,1,Negative
20,유족,1,Negative
20,분석,1,Negative
20,11세와,1,Negative
20,사망자,1,Negative
20,서울시,1,Negative
20,영상,1,Negative
20,거절한,1,Negative
20,신부가,1,Negative
20,극단적,1,Negative
20,고장난,1,Negative
20,상황,1,Negative
20,새벽,1,Negative
20,충격에,1,Negative
20,여성의,1,Negative
20,걱정,1,Negative
20,50대가,1,Negative
20,항변,1,Negative
20,경제적,1,Negative
20,연장,1,Negative
20,불안,1,Negative
20,집창촌에,1,Negative
20,노인이,1,Negative
20,선처,1,Negative
20,간다,1,Negative
20,홍대,1,Negative
20,입건,1,Negative
20,중태,1,Negative
20,논란,1,Negative
20,3년내,1,Negative
20,어머니,1,Negative
20,유인해,1,Negative
20,열풍,1,Negative
20,군대,1,Negative
20,1만명,1,Negative
20,강남,1,Negative
20,도주,1,Negative
20,건강,1,Negative
20,추정,1,Negative
20,정신,1,Negative
20,하면,1,Negative
20,송금,1,Negative
20,경제,1,Negative
20,확률,1,Negative
20,진술,1,Negative
20,결혼,1,Negative
20,영장,1,Negative
20,희망,1,Negative
20,복수,1,Negative
20,1명은,1,Negative
20,하고,1,Negative
20,허리둘레,1,Negative
20,실습,1,Negative
20,방화,1,Negative
20,카톡,1,Negative
20,미수,1,Negative
20,고교생,1,Negative
20,2심서,1,Negative
20,사다리,1,Negative
20,이유로,1,Negative
20,여성에,1,Negative
20,남친,1,Negative
20,고령층,1,Negative
20,진단,1,Negative
20,부담,1,Negative
20,20대로,1,Negative
20,장면,1,Negative
20,국내,1,Negative
20,당해,1,Negative
20,수십,1,Negative
20,15년,1,Negative
20,식사,1,Negative
20,수술,1,Negative
20,술에,1,Negative
20,26명,1,Negative
20,얼굴,1,Negative
20,푼다,1,Negative
20,유인,1,Negative
20,육박,1,Negative
20,방치,1,Negative
20,레이,1,Negative
20,격리,1,Negative
20,주거,1,Negative
20,심각,1,Negative
20,고의,1,Negative
20,90대,1,Negative
20,소년,1,Negative
20,은행,1,Negative
20,32인치,1,Negative
20,추행,1,Negative
20,3년,1,Negative
20,전과,1,Negative
20,생후,1,Negative
20,시킨,1,Negative
20,접종,1,Negative
20,보고서,1,Negative
20,심화,1,Negative
20,급감,1,Negative
20,현실,1,Negative
20,나체로,1,Negative
20,벤츠,1,Negative
20,경험,1,Negative
20,청춘,1,Negative
20,요구,1,Negative
20,10년,1,Negative
20,나이,1,Negative
20,남녀,1,Negative
20,2명,1,Negative
20,리포트,1,Negative
20,1명,1,Negative
20,격차,1,Negative
20,조사,1,Negative
20,취업,1,Negative
20,국회서,1,Negative
20,집행유예,0,Negative
20,10시단독조울증세,0,Negative
20,노영희의출발새아침,0,Negative
20,앞질러,0,Negative
20,13시단독조울증세,0,Negative
20,20대행복하게,0,Negative
20,무시하자,0,Negative
20,20대보다허리디스크,0,Negative
20,20대코로나19,0,Negative
20,09시단독조울증세,0,Negative
20,3조3000억원실업급여,0,Negative
20,지속가능발전목표sdgs,0,Negative
20,피부건조증이,0,Negative
20,반성문으로,0,Negative
20,집단이기주의라는,0,Negative
20,11시단독조울증세,0,Negative
20,복지기관,0,Negative
20,줄어드는,0,Negative
20,중사블랙박스,0,Negative
20,인터뷰스카이sky,0,Negative
20,20대남에서,0,Negative
20,하지정맥류,0,Negative
20,근로복지공단,0,Negative
20,고마워하긴커녕,0,Negative
20,안마해드릴게요,0,Negative
20,무시에,0,Negative
20,함인희칼럼,0,Negative
20,질식사복지사,0,Negative
20,국민연금은,0,Negative
20,운명투자은행,0,Negative
20,초등학생에게,0,Negative
20,클럽가는,0,Negative
20,기존문법,0,Negative
20,핵심지지층핵심반대층으로,0,Negative
20,국민참여재판서,0,Negative
20,안락사시키는,0,Negative
20,불일치에,0,Negative
20,문화상품권,0,Negative
20,코로나19와,0,Negative
20,해킹수천명,0,Negative
20,평균소득의,0,Negative
20,승차거부,0,Negative
20,항소심에서도,0,Negative
20,납치살해는,0,Negative
20,불법촬영한,0,Negative
20,탄력관리는,0,Negative
20,무단침입한,0,Negative
20,상습적으로,0,Negative
20,미성년자인줄,0,Negative
20,성폭력한,0,Negative
20,무시하는,0,Negative
20,고속버스에서,0,Negative
20,뉴스플러스,0,Negative
20,학원강사진심으로,0,Negative
20,먹자골목서,0,Negative
20,고용절벽,0,Negative
20,비교해보니,0,Negative
20,소문낸다,0,Negative
20,가출청소년들,0,Negative
20,참변음주,0,Negative
20,김성윤의,0,Negative
20,금호석유화학,0,Negative
20,질병임에도,0,Negative
20,이혼남종합,0,Negative
20,여자화장실서,0,Negative
20,실업자중,0,Negative
20,한살배기,0,Negative
20,블랙홀,0,Negative
20,수원지법,0,Negative
20,이화여대,0,Negative
20,미성년에게서,0,Negative
20,황금연휴,0,Negative
20,20분간,0,Negative
20,바리케이드는,0,Negative
20,선별진료소,0,Negative
20,투신자살,0,Negative
20,코스프레하다,0,Negative
20,아사히신문에,0,Negative
20,서울경제tv,0,Negative
20,20대남성이,0,Negative
20,대사증후군이란,0,Negative
20,결핵신규환자,0,Negative
20,알바생한테,0,Negative
20,강남학원으로,0,Negative
20,음주운전하다,0,Negative
20,무기력에,0,Negative
20,부산지하철,0,Negative
20,부채질하나,0,Negative
20,훔쳐보고,0,Negative
20,살해냉장고,0,Negative
20,인기자격증,0,Negative
20,사연뉴스,0,Negative
20,미성년자인지,0,Negative
20,먹자골목,0,Negative
20,국민청원,0,Negative
20,젠더살롱,0,Negative
20,노동개혁법,0,Negative
20,노인질환이,0,Negative
20,20대징역,0,Negative
20,미세먼지,0,Negative
20,스폰해줄게,0,Negative
20,여성폭력방지법,0,Negative
20,만나주면,0,Negative
20,죽음의,0,Negative
20,고령자는,0,Negative
20,공부하느라,0,Negative
20,아파트현관서,0,Negative
20,데워먹으라는,0,Negative
20,아버지에겐,0,Negative
20,재워줄게,0,Negative
20,세대갈등으로,0,Negative
20,도입법안,0,Negative
20,노후준비,0,Negative
20,신현보의,0,Negative
20,경제활동,0,Negative
20,거부한다,0,Negative
20,온라인몰,0,Negative
20,10,0,Negative
20,고등학생,0,Negative
20,남녀갈등에,0,Negative
20,항소심서도,0,Negative
20,젠더갈등,0,Negative
20,인플루언서,0,Negative
20,곡물자급률,0,Negative
20,해드릴게요,0,Negative
20,수집하던,0,Negative
20,눈마주쳐,0,Negative
20,만들거나,0,Negative
20,할아버지는,0,Negative
20,주물럭,0,Negative
20,엘리베이터에서,0,Negative
20,독서인구도,0,Negative
20,스키니진,0,Negative
20,사설60대,0,Negative
20,노동시장서,0,Negative
20,창업붐,0,Negative
20,수영장에서,0,Negative
20,5년전보다,0,Negative
20,전동킥보드,0,Negative
20,불태우려,0,Negative
20,정보처리,0,Negative
20,사건과,0,Negative
20,장애인을,0,Negative
20,반성한다고,0,Negative
20,층간소음이,0,Negative
20,의료기관서,0,Negative
20,공기청정기,0,Negative
20,후유증으로,0,Negative
20,상대적으로,0,Negative
20,388만명,0,Negative
20,무너지는,0,Negative
20,운동과다장애,0,Negative
20,부천시,0,Negative
20,감염직원,0,Negative
20,안하는,0,Negative
20,시흥시의원,0,Negative
20,성폭행해,0,Negative
20,안락사건강한,0,Negative
20,법원10세,0,Negative
20,구경하는,0,Negative
20,음란사진,0,Negative
20,문소영의,0,Negative
20,관절염,0,Negative
20,목숨을,0,Negative
20,정신질환자,0,Negative
20,나우뉴스,0,Negative
20,박사방과,0,Negative
20,서비스직에선,0,Negative
20,모친살해,0,Negative
20,협박도,0,Negative
20,신고하면,0,Negative
20,심해지는,0,Negative
20,증가60대,0,Negative
20,증가추세,0,Negative
20,실업자는,0,Negative
20,3중연금,0,Negative
20,변비환자,0,Negative
20,부착기간에,0,Negative
20,먹지마라,0,Negative
20,용돈연금,0,Negative
20,프로필부터,0,Negative
20,그만투고,0,Negative
20,중상해살인미수,0,Negative
20,지방공급,0,Negative
20,휴대폰으로,0,Negative
20,수혈로,0,Negative
20,실업급여만,0,Negative
20,걸리는,0,Negative
20,간호조무사,0,Negative
20,청년60대,0,Negative
20,우선공급,0,Negative
20,동성애자,0,Negative
20,사랑합니다며,0,Negative
20,집콕만,0,Negative
20,심신이,0,Negative
20,20대들은,0,Negative
20,서울광장,0,Negative
20,정신장애,0,Negative
20,조혼보다는,0,Negative
20,노인정서,0,Negative
20,주거급여,0,Negative
20,재혼부부,0,Negative
20,청년고용,0,Negative
20,집코노미,0,Negative
20,출산에도,0,Negative
20,불황에도,0,Negative
20,고개숙인,0,Negative
20,장년층,0,Negative
20,신체나이는,0,Negative
20,학원생,0,Negative
20,동거남과,0,Negative
20,월급쟁이,0,Negative
20,아파트형,0,Negative
20,친할머니와,0,Negative
20,국가대표,0,Negative
20,질환은,0,Negative
20,수술환자,0,Negative
20,가게주인,0,Negative
20,점입가경,0,Negative
20,3만6000개,0,Negative
20,56만명,0,Negative
20,긴급점검,0,Negative
20,불법촬영,0,Negative
20,물어보니,0,Negative
20,유기동물로,0,Negative
20,죽음에,0,Negative
20,베이비부머,0,Negative
20,공장으로,0,Negative
20,만족률,0,Negative
20,가출소녀,0,Negative
20,게스트하우스,0,Negative
20,경기도의원,0,Negative
20,1감소10년내,0,Negative
20,평균나이,0,Negative
20,탐구생활,0,Negative
20,출발선을,0,Negative
20,무시한다,0,Negative
20,기분장애,0,Negative
20,가스밸브,0,Negative
20,경로당서,0,Negative
20,경기둔화,0,Negative
20,반역사적,0,Negative
20,마케팅도,0,Negative
20,수사해달라,0,Negative
20,페북지기,0,Negative
20,유권자다,0,Negative
20,무분별,0,Negative
20,1년승객들,0,Negative
20,근자감,0,Negative
20,피해자는,0,Negative
20,잠입해,0,Negative
20,무자비하게,0,Negative
20,징역5년,0,Negative
20,마구잡이,0,Negative
20,투숙객,0,Negative
20,32만명,0,Negative
20,27년만에,0,Negative
20,근력운동마사지,0,Negative
20,정책을,0,Negative
20,혼명족,0,Negative
20,투신한,0,Negative
20,먹힌다,0,Negative
20,골절시킨,0,Negative
20,도배하는,0,Negative
20,고용충격파,0,Negative
20,관전자들도,0,Negative
20,청년은,0,Negative
20,불지르려,0,Negative
20,398만명,0,Negative
20,먹으라는,0,Negative
20,훔쳐본,0,Negative
20,임금수준의,0,Negative
20,필요하다,0,Negative
20,증가율,0,Negative
20,상실감,0,Negative
20,20대인데,0,Negative
20,상대평가,0,Negative
20,담배불,0,Negative
20,데이터랩,0,Negative
20,의식불명,0,Negative
20,복수심에,0,Negative
20,살인범,0,Negative
20,가입자는,0,Negative
20,청년정책,0,Negative
20,주행거리,0,Negative
20,제조현장,0,Negative
20,주먹으로,0,Negative
20,고달픈,0,Negative
20,모델과,0,Negative
20,하루하루가,0,Negative
20,출산연령,0,Negative
20,아버지가,0,Negative
20,여성에겐,0,Negative
20,송치살인,0,Negative
20,먹이지,0,Negative
20,지원하는,0,Negative
20,1학년은,0,Negative
20,우울하다가,0,Negative
20,생각은,0,Negative
20,데워먹어,0,Negative
20,대체복무,0,Negative
20,5만원에,0,Negative
20,주목하는,0,Negative
20,범인의,0,Negative
20,고교생들과,0,Negative
20,재점화,0,Negative
20,망막박리환자,0,Negative
20,남녀를,0,Negative
20,명품보다는,0,Negative
20,남자친구인,0,Negative
20,실제론,0,Negative
20,해줄게,0,Negative
20,손수레,0,Negative
20,실업자의,0,Negative
20,겨울철,0,Negative
20,비화하는,0,Negative
20,지하철에서,0,Negative
20,졸업한,0,Negative
20,가정집,0,Negative
20,강제로,0,Negative
20,지적장애인,0,Negative
20,80대처럼,0,Negative
20,결혼해도,0,Negative
20,서울아산,0,Negative
20,운다고,0,Negative
20,330만가구에,0,Negative
20,대기업과,0,Negative
20,코로나에,0,Negative
20,쳐다보길래,0,Negative
20,코로나가,0,Negative
20,20대60세,0,Negative
20,어린이집,0,Negative
20,쳐다보고,0,Negative
20,살펴보니,0,Negative
20,유언장,0,Negative
20,이하보다,0,Negative
20,음란카톡,0,Negative
20,한국fp그룹,0,Negative
20,10년새,0,Negative
20,재판매한,0,Negative
20,밀실n번방,0,Negative
20,결박하고,0,Negative
20,가능성57배,0,Negative
20,왕복운전,0,Negative
20,알면서도,0,Negative
20,현실로,0,Negative
20,반려묘가,0,Negative
20,내보내고,0,Negative
20,여의도포럼,0,Negative
20,한국도,0,Negative
20,안주면,0,Negative
20,세대분리,0,Negative
20,30대보다,0,Negative
20,지원방안,0,Negative
20,20대가장,0,Negative
20,엽기행각,0,Negative
20,사망폭염에,0,Negative
20,산책하다,0,Negative
20,사생활,0,Negative
20,갈라진,0,Negative
20,시급하다,0,Negative
20,친절하게,0,Negative
20,가르치던,0,Negative
20,대리운전,0,Negative
20,가부장제에,0,Negative
20,도주하다,0,Negative
20,사업실패,0,Negative
20,20대학대,0,Negative
20,텔레그램서,0,Negative
20,추월저출산,0,Negative
20,파인더,0,Negative
20,힘들다,0,Negative
20,암시하는,0,Negative
20,비극의,0,Negative
20,음주사고,0,Negative
20,2개월10개월로,0,Negative
20,말하는,0,Negative
20,질병이,0,Negative
20,이행보고서,0,Negative
20,도배사가,0,Negative
20,멕시코,0,Negative
20,3명이면,0,Negative
20,대법원,0,Negative
20,발명한,0,Negative
20,월드피플,0,Negative
20,임산부,0,Negative
20,현관문,0,Negative
20,버틴다,0,Negative
20,트럭돌진,0,Negative
20,사업체,0,Negative
20,평생미혼,0,Negative
20,경쟁은,0,Negative
20,5명중,0,Negative
20,209만명,0,Negative
20,문제는,0,Negative
20,데워먹으라,0,Negative
20,추석날,0,Negative
20,텔레그램에서,0,Negative
20,만나지마,0,Negative
20,모르는가,0,Negative
20,문화가,0,Negative
20,환자에,0,Negative
20,성인남녀,0,Negative
20,관리는,0,Negative
20,가족과,0,Negative
20,경쟁한다,0,Negative
20,숙제,0,Negative
20,목표는,0,Negative
20,법원은,0,Negative
20,나이는,0,Negative
20,한수진의,0,Negative
20,돈벌며,0,Negative
20,구직도,0,Negative
20,숨진채,0,Negative
20,고용보험,0,Negative
20,모순,0,Negative
20,장애언니,0,Negative
20,부담스러운,0,Negative
20,작성자,0,Negative
20,면역력이,0,Negative
20,김일성,0,Negative
20,지각변동,0,Negative
20,채용비리에,0,Negative
20,청년에게,0,Negative
20,창업은,0,Negative
20,전유물,0,Negative
20,지방흡입,0,Negative
20,그림의,0,Negative
20,거부에,0,Negative
20,할만큼,0,Negative
20,성폭행하고,0,Negative
20,미국도,0,Negative
20,한국이,0,Negative
20,생활비,0,Negative
20,지워줄게,0,Negative
20,멀어지는,0,Negative
20,사생아,0,Negative
20,합격에도,0,Negative
20,화장실,0,Negative
20,영상통화,0,Negative
20,7층에서,0,Negative
20,거리공연,0,Negative
20,뉴스큐,0,Negative
20,방역당국,0,Negative
20,20대라니,0,Negative
20,성평등,0,Negative
20,조선일보,0,Negative
20,냉장고서,0,Negative
20,이재갑,0,Negative
20,신정현,0,Negative
20,들어오면,0,Negative
20,만남도,0,Negative
20,전문가,0,Negative
20,선원의,0,Negative
20,재판서,0,Negative
20,20대청년,0,Negative
20,제도개선,0,Negative
20,추행하려다,0,Negative
20,정당한,0,Negative
20,만들려,0,Negative
20,여장한,0,Negative
20,우울감에,0,Negative
20,쳐다보며,0,Negative
20,만져도,0,Negative
20,촬영물,0,Negative
20,음란물로,0,Negative
20,전출인구의,0,Negative
20,아레나에서,0,Negative
20,시신과,0,Negative
20,20대들의,0,Negative
20,가이드라인,0,Negative
20,게임하니,0,Negative
20,추행하고,0,Negative
20,정규직,0,Negative
20,절망에,0,Negative
20,비트코인,0,Negative
20,선원이,0,Negative
20,아포리아,0,Negative
20,조용한,0,Negative
20,시카고서도,0,Negative
20,죽이고,0,Negative
20,과잉진압,0,Negative
20,손상환자,0,Negative
20,직격탄,0,Negative
20,녹화한,0,Negative
20,학원강사의,0,Negative
20,권상우,0,Negative
20,여자들은,0,Negative
20,날아다니는,0,Negative
20,불안한,0,Negative
20,가족살해,0,Negative
20,안와골절,0,Negative
20,반바지,0,Negative
20,경제력,0,Negative
20,허스토리,0,Negative
20,할머니에서,0,Negative
20,미숙한,0,Negative
20,신음하는,0,Negative
20,여성일자리,0,Negative
20,몹쓸,0,Negative
20,방치하면,0,Negative
20,정부서,0,Negative
20,결혼생각,0,Negative
20,둬라임창용,0,Negative
20,보호단체,0,Negative
20,슬로건,0,Negative
20,엘리베이터서,0,Negative
20,숨겨진,0,Negative
20,장성군청,0,Negative
20,하나의,0,Negative
20,직장도,0,Negative
20,먹어라한,0,Negative
20,실버타운서,0,Negative
20,하차하던,0,Negative
20,치매걸린,0,Negative
