Date,Press,Category,Title,Content,Comment,URL_Origin,URL_Naver
2021.09.30.,새전북신문,,"부안군, 독거노인 주택단열사업 공모 선정",,,http://sjbnews.com/news/news.php?number=724595,http://www.sjbnews.com/
2021.09.29.,시민일보,,"함양군, 독거노인 응급안전안심서비스사업 확대 추진",,,https://www.siminilbo.co.kr/news/newsview.php?ncode=1065579981589667,http://www.siminilbo.co.kr
2021.09.29.,물류신문,,"부산항만공사, 독거노인 100가구에 농수산물키트 지원",,,http://www.klnews.co.kr/news/articleView.html?idxno=302574,http://www.klnews.co.kr
2021.09.29.,시사위크,,"bhc치킨 '해바라기 봉사단', 독거노인 가구 위한 비대면 안부패키지 전달",,,http://www.sisaweek.com/news/articleView.html?idxno=147623,http://www.sisaweek.com
2021.09.29.,뉴스핌,,노인 10명 중 3명 '나혼자 산다'…독거노인 166만,,,http://www.newspim.com/news/view/20210929000435,http://www.newspim.com
2021.09.28.,CNB뉴스,,"BPA, 독거노인복지재단에 500만원 상당 ‘농수산물 키트’ 기탁",,,https://www.cnbnews.com/news/article.html?no=512021,http://www.cnbnews.com
2021.09.28.,뉴스투데이,,"bhc치킨 ‘해바라기 봉사단’, 독거노인 50가구 찾아 비대면 온정 나눠",,,https://www.news2day.co.kr/article/20210928500034,http://www.news2day.co.kr
2021.09.28.,데일리경제,,"골든 라이온 코리아, 독거노인복지재단과 업무협약",,,http://www.kdpress.co.kr/news/articleView.html?idxno=106799,http://www.kdpress.co.kr
2021.09.28.,머니S,,'득량만권' 농촌 황폐화 심각…농가·청년↓ 1인·독거노인↑,,,http://moneys.mt.co.kr/news/mwView.php?no=2021092812278074767,https://www.moneys.co.kr/
2021-09-28 12:47:59,지이코노미,사회,"김제시정신복지센터, 독거노인 생명사랑 보행보조기 80대 전달","[     /사진=호남지방통계청 제공.전남 고흥·보성·장흥이 속한 '득량만권'의 농가 인구는 급감하고 청년층이 대거 빠져나가면서 1인 가구와 고령층만 늘어난 것으로 나타났다. 28일 호남통계청이 발표한 '통계로 보는 득량만권 농촌변화'에 따르면 지난해 보성군 농가인구는 1만1000명으로 2000년(2만5000명)대비 60.4% 감소했다. 고흥군은 1만9000명으로 20년전(2만7000명)대비 55.0% 감소했고, 장흥군역시 1만1000명으로 2000년(2만5000명)대비 54.2% 감소했다.청년층도 대거 빠져나가며 나이든 사람만 남았다.고흥군 작년 청년인구는 7000명으로 2000년(2만3000명)대비 72.0% 감소했고, 보성군은 5000명으로 2000년(1만4000명0대비 68.0% 감소했다. 장흥군도 5000명에 머물며 2000년(1만3000명)대비 61.5% 감소했다.반면, 고령인구는 3개군 모두 크게 늘었다. 장흥군 고령인구는 1만9000명으로 20년전(1만1000명대비 68.5% 증가했고, 고흥군도 3만8000명으로 2000년(2만3000명)대비 65.9% 증가했다. 보성군 역시 2만3000명으로  2000년(1만4000명)대비 63.4% 증가했다.1인 가구 비율의 절반 이상은 독거노인 가구였다.고흥군 1인 가구 비율은 40.0%, 독거노인 가구 비율은 25.6%였다. 보성군 1인 가구는 38.2%, 독거노인 가구 비율은 24.0%였으며. 장흥군 1인 가구 비율은 38.2%, 독거노인 비율은 22.2%로 조사됐다.오는 2037년 노년부양비는 고흥군은 144명으로 2021년(81명)대비 63명 증가했고, 노령화지수는 1293명으로 득량만권 가운데 노년부양비와 노령화지수가 가장 높았다. 득량만권 삶의 만족도가 가장 높은 지역은 장흥군(6.8점), 고흥·보성군(6.4점)순이었고, 지역민으로서 소속감과 자부심이 높은 지역은 고흥군(60.2%)로 2017년(54.6%)대비 5.6%포인트 상승하며 가장 높았다. ]",[],https://www.geconomy.co.kr/news/article.html?no=152165,https://n.news.naver.com/mnews/article/417/0000738455?sid=102
A37면 TOP,매일경제,,"""독거노인도 아이티 난민도…로타리가 돕습니다""",,,http://news.mk.co.kr/newsRead.php?no=916517&year=2021,http://www.mk.co.kr/
