category,word,score,sentiment
90,독감백신,2,Negative
90,확진자,2,Negative
90,치매노인,2,Negative
90,피해,2,Negative
90,실종,2,Negative
90,독거노인,2,Negative
90,국내,2,Negative
90,경찰,2,Negative
90,주택,2,Negative
90,숨지게,1,Negative
90,노모,1,Negative
90,사망자,1,Negative
90,침수,1,Negative
90,앓던,1,Negative
90,요양원,1,Negative
90,치여,1,Negative
90,구조,1,Negative
90,봉화,1,Negative
90,폭행,1,Negative
90,아들,1,Negative
90,2명,1,Negative
90,징역,1,Negative
90,확진,1,Negative
90,9번째,1,Negative
90,물폭탄,1,Negative
90,성폭행,1,Negative
90,코로나,1,Negative
90,추가,1,Negative
90,전남서도,1,Negative
90,환자,1,Negative
90,치매환자,1,Negative
90,코로나19,1,Negative
90,영광서,1,Negative
90,전남,1,Negative
90,장모,1,Negative
90,사위,1,Negative
90,코로나19로,1,Negative
90,161명,1,Negative
90,반지하,1,Negative
90,숨져전국,1,Negative
90,푸른요양원,1,Negative
90,요양병원,1,Negative
90,요양원서,1,Negative
90,대구,1,Negative
90,음성,1,Negative
90,8차례,1,Negative
90,타고,1,Negative
90,무더위,1,Negative
90,설에,1,Negative
90,백신,1,Negative
90,살렸다,1,Negative
90,차량,1,Negative
90,연달아,1,Negative
90,휘두른,1,Negative
90,흉기,1,Negative
90,감염,1,Negative
90,한파,1,Negative
90,집에,1,Negative
90,야산서,1,Negative
90,남성,0,Negative
90,숨진채,0,Negative
90,폭염,0,Negative
90,지하에서,0,Negative
90,위험천만,0,Negative
90,운전,0,Negative
90,이틀째,0,Negative
90,82명,0,Negative
90,잃은,0,Negative
90,경부고속도로,0,Negative
90,역주행한,0,Negative
90,전동휠체어,0,Negative
90,9명,0,Negative
90,110mm,0,Negative
90,참변,0,Negative
90,폭우,0,Negative
90,화재,0,Negative
90,늘어,0,Negative
90,뺑소니,0,Negative
90,침수로,0,Negative
90,116명,0,Negative
90,패소,0,Negative
90,이혼,0,Negative
90,무혐의,0,Negative
90,거주,0,Negative
90,2시간,0,Negative
90,전국,0,Negative
90,11명,0,Negative
90,맞은,0,Negative
90,남편,0,Negative
90,검사서,0,Negative
90,양성,0,Negative
90,전남서,0,Negative
90,이유,0,Negative
90,6년,0,Negative
90,잠가,0,Negative
90,조사,0,Negative
90,방법으로,0,Negative
90,폭행한,0,Negative
90,벌금,0,Negative
90,200만원,0,Negative
90,익사,0,Negative
90,품으로,0,Negative
90,가족,0,Negative
90,들이받아,0,Negative
90,지하주차장서,0,Negative
90,6대에,0,Negative
90,90대노인,0,Negative
90,날벼락,0,Negative
90,dna,0,Negative
90,부양,0,Negative
90,할아버지,0,Negative
90,무너진,0,Negative
90,알고,0,Negative
90,돈가방,0,Negative
90,철거,0,Negative
90,다리,0,Negative
90,어르신,0,Negative
90,사고,0,Negative
90,사라진,0,Negative
90,찾아,0,Negative
90,살해한,0,Negative
90,만에,0,Negative
90,발로,0,Negative
90,몰랐다,0,Negative
90,운전자들,0,Negative
90,어두워,0,Negative
90,전기장판만,0,Negative
90,운전면허,0,Negative
20,20대,12,Positive
20,20대는,2,Positive
20,가장,2,Positive
20,60대,1,Positive
20,40대,1,Positive
20,환자,1,Positive
20,초반,1,Positive
20,20대에,1,Positive
20,50대,1,Positive
20,많아,1,Positive
20,할머니,1,Positive
20,렛미인,1,Positive
20,여성,1,Positive
20,코로나19,1,Positive
20,3명,1,Positive
20,취업난,1,Positive
20,사상,1,Positive
20,취업자,1,Positive
20,대한민국,1,Positive
20,안락사,1,Positive
20,증가,1,Positive
20,직장인,1,Positive
20,노인,1,Positive
20,계속,1,Positive
20,70대,1,Positive
20,20대가,1,Positive
20,나이,1,Positive
20,20대의,1,Positive
20,20대부터,1,Positive
20,죽음,1,Positive
20,30대,1,Positive
20,최고,1,Positive
20,취업자보다,1,Positive
20,20대보다,1,Positive
20,세대,1,Positive
20,고령화,1,Positive
20,신부가,1,Positive
20,징역,1,Positive
20,초반보다,1,Positive
20,생생경제,1,Positive
20,정신질환,1,Positive
20,신부,1,Positive
20,한국,1,Positive
20,지금,1,Positive
20,많다,1,Positive
20,취업,1,Positive
20,30대는,1,Positive
20,급증,1,Positive
20,이유,0,Positive
20,국회,0,Positive
20,추월,0,Positive
20,뉴스,0,Positive
20,아픈,0,Positive
20,남성,0,Positive
20,절반,0,Positive
20,벨기에,0,Positive
20,처음으로,0,Positive
20,허용,0,Positive
20,kai,0,Positive
20,나선,0,Positive
20,국회는,0,Positive
20,100년,0,Positive
20,취업자가,0,Positive
20,20대를,0,Positive
20,행복한,0,Positive
20,1명은,0,Positive
20,일하는,0,Positive
20,가진,0,Positive
20,만혼,0,Positive
20,대세가,0,Positive
20,최대,0,Positive
20,빠르게,0,Positive
20,일한다,0,Positive
20,예방,0,Positive
20,사연,0,Positive
20,알고보니,0,Positive
20,10명,0,Positive
20,의지,0,Positive
20,꿈을,0,Positive
20,신율의출발새아침,0,Positive
20,몸매,0,Positive
20,조울증,0,Positive
20,20대도,0,Positive
20,5년새,0,Positive
20,싶다,0,Positive
20,몸까지,0,Positive
20,안타까워,0,Positive
20,충격,0,Positive
20,1명,0,Positive
20,있을까,0,Positive
20,장애인,0,Positive
20,작년,0,Positive
20,그들을,0,Positive
20,청춘,0,Positive
20,실업자,0,Positive
20,처진,0,Positive
20,자살,0,Positive
20,가슴,0,Positive
20,늘어,0,Positive
20,슬픈,0,Positive
20,서울,0,Positive
20,앓는,0,Positive
20,교수,0,Positive
20,잔주름,0,Positive
20,인터뷰,0,Positive
20,재확진,0,Positive
20,만에,0,Positive
20,일본,0,Positive
20,사회적,0,Positive
20,20대와,0,Positive
20,건강한,0,Positive
20,일상,0,Positive
20,톡톡,0,Positive
20,김현주의,0,Positive
20,실직,0,Positive
20,넘어,0,Positive
20,높아,0,Positive
20,증후군,0,Positive
20,받은,0,Positive
20,있는,0,Positive
20,위해,0,Positive
20,시기,0,Positive
20,아니다,0,Positive
20,면제면,0,Positive
20,남편처럼,0,Positive
20,가능한가,0,Positive
20,반박,0,Positive
20,전담육아,0,Positive
20,낳으라고,0,Positive
20,애만,0,Positive
20,고민정,0,Positive
20,vs,0,Positive
20,일자리,0,Positive
20,탈모,0,Positive
20,민생안정실천본부,0,Positive
20,민생안정이다,0,Positive
20,고민,0,Positive
20,기술창업,0,Positive
20,스타트업,0,Positive
20,20대한민국,0,Positive
20,청년,0,Positive
20,기원,0,Positive
20,뉴스룸에서권기석,0,Positive
20,갈등의,0,Positive
20,여론,0,Positive
20,신체건강한,0,Positive
20,경기도,0,Positive
20,살아도,0,Positive
20,잠재경제활동인구,0,Positive
20,사는,0,Positive
20,시작해야,0,Positive
20,자궁근종,0,Positive
20,생애주기,0,Positive
20,준비하자,0,Positive
20,재무설계,0,Positive
20,여의도포럼이재훈,0,Positive
20,국회와,0,Positive
20,대책,0,Positive
20,납품완료,0,Positive
20,임시정부에,0,Positive
20,무장훈련기,0,Positive
20,페루에,0,Positive
20,건의합니다,0,Positive
20,영리더,0,Positive
20,29,0,Positive
20,63,0,Positive
20,최저,0,Positive
20,컬럼,0,Positive
20,뷰티,0,Positive
20,응답하라,0,Positive
20,동안피부,0,Positive
20,늙는,0,Positive
20,젊을수록,0,Positive
20,변화폭,0,Positive
20,지금의,0,Positive
20,나아졌을까,0,Positive
20,부모의,0,Positive
20,함인희칼럼,0,Positive
20,젠더,0,Positive
20,수렴,0,Positive
20,공감하는,0,Positive
20,국제시장,0,Positive
20,30대보다,0,Positive
20,넘어섰다경제활동인구,0,Positive
20,역전,0,Positive
30,30대,7,Positive
30,20,1,Positive
30,여성,1,Positive
30,급증,1,Positive
30,남성,1,Positive
30,한국,1,Positive
30,60대,1,Positive
30,증가,1,Positive
30,후반,1,Positive
30,역대,1,Positive
30,미혼,1,Positive
30,최고,1,Positive
30,평균,1,Positive
30,가장,1,Positive
30,30대가,1,Positive
30,젊은,1,Positive
30,최대,1,Positive
30,노안,1,Positive
30,30대로,1,Positive
30,시대,0,Positive
30,5년,0,Positive
30,징역,0,Positive
30,30대의,0,Positive
30,신입사원,0,Positive
30,10명,0,Positive
30,하락,0,Positive
30,한국의,0,Positive
30,환자,0,Positive
30,출산,0,Positive
30,결혼해야,0,Positive
30,미래,0,Positive
30,30대도,0,Positive
30,어려워진다,0,Positive
30,마음의,0,Positive
30,30대보다,0,Positive
30,30대부터,0,Positive
30,40대,0,Positive
30,높아,0,Positive
30,낮아,0,Positive
30,4050대,0,Positive
30,돌봄,0,Positive
30,신하균,0,Positive
30,인생,0,Positive
30,세대,0,Positive
30,이미,0,Positive
30,사상,0,Positive
30,초반,0,Positive
30,이후,0,Positive
30,1인,0,Positive
30,넘었다,0,Positive
30,연령,0,Positive
30,부모,0,Positive
30,진입,0,Positive
30,최다,0,Positive
30,처음,0,Positive
30,70대,0,Positive
30,돌파,0,Positive
30,산모,0,Positive
30,수준,0,Positive
30,성폭력,0,Positive
30,목사,0,Positive
30,그루밍,0,Positive
30,확정,0,Positive
30,서울,0,Positive
30,일자리,0,Positive
30,취업,0,Positive
30,건강한,0,Positive
30,절반이,0,Positive
30,만물상,0,Positive
30,친구,0,Positive
30,수짱,0,Positive
30,싱글도,0,Positive
30,기록,0,Positive
30,노인빈곤율,0,Positive
30,389로,0,Positive
30,일빙illbeing하다,0,Positive
30,아태지역에서,0,Positive
30,숫총각,0,Positive
30,25,0,Positive
30,일본,0,Positive
30,고단한,0,Positive
30,불안한,0,Positive
30,선호할까,0,Positive
30,기업들은,0,Positive
30,30대를,0,Positive
30,국내,0,Positive
30,맞은,0,Positive
30,az,0,Positive
30,희귀혈전증,0,Positive
30,4명,0,Positive
30,대졸,0,Positive
30,비혼,0,Positive
30,낳나요,0,Positive
30,높아지는,0,Positive
30,취업연령,0,Positive
30,맞서는,0,Positive
30,자세,0,Positive
30,여드름에,0,Positive
30,갑작스러운,0,Positive
30,컴퓨터에,0,Positive
30,스마트폰에,0,Positive
30,30대이,0,Positive
30,열풍은,0,Positive
30,올해,0,Positive
30,비트코인,0,Positive
30,주도했다,0,Positive
40,40대,10,Positive
40,40대도,2,Positive
40,40대부터,2,Positive
40,최고,1,Positive
40,남성,1,Positive
40,40대의,1,Positive
40,메르스,1,Positive
40,30,1,Positive
40,여성,1,Positive
40,로또,1,Positive
40,1등,1,Positive
40,위한,1,Positive
40,가장,1,Positive
40,급증,1,Positive
40,대한민국,1,Positive
40,일자리,1,Positive
40,환자,1,Positive
40,당첨자,1,Positive
40,건강,1,Positive
40,스펙,1,Positive
40,건강한,1,Positive
40,가족,1,Positive
40,초반,1,Positive
40,지원,1,Positive
40,필요,1,Positive
40,서울,1,Positive
40,한국,1,Positive
40,30대,1,Positive
40,허리,1,Positive
40,고령화,1,Positive
40,맞춤,1,Positive
40,40대를,1,Positive
40,노안,1,Positive
40,아들,0,Positive
40,폐경,0,Positive
40,황반변성,0,Positive
40,증가,0,Positive
40,치매,0,Positive
40,위험,0,Positive
40,내년,0,Positive
40,백내장,0,Positive
40,40대에,0,Positive
40,눈물,0,Positive
40,실명,0,Positive
40,늙어가는,0,Positive
40,당뇨병,0,Positive
40,기증,0,Positive
40,차량,0,Positive
40,연령,0,Positive
40,미국,0,Positive
40,하원의장,0,Positive
40,높은,0,Positive
40,재취업,0,Positive
40,전투기,0,Positive
40,imf,0,Positive
40,나이,0,Positive
40,진입,0,Positive
40,젊어진다,0,Positive
40,이후,0,Positive
40,평균,0,Positive
40,발병률,0,Positive
40,없는,0,Positive
40,알츠하이머,0,Positive
40,관리해야,0,Positive
40,정기검진,0,Positive
40,필요한,0,Positive
40,국가채무비율,0,Positive
40,역대,0,Positive
40,무서운,0,Positive
40,직장인,0,Positive
40,관리,0,Positive
40,50대,0,Positive
40,노화,0,Positive
40,백만장자,0,Positive
40,17세,0,Positive
40,5년간,0,Positive
40,감염,0,Positive
40,만에,0,Positive
40,1명,0,Positive
40,마지막,0,Positive
40,나를,0,Positive
40,잃게,0,Positive
40,선택,0,Positive
40,지친,0,Positive
40,삶에,0,Positive
40,경제,0,Positive
40,40대가,0,Positive
40,벌써,0,Positive
40,늘어,0,Positive
40,맞춤형,0,Positive
40,한국의,0,Positive
40,편집국에서홀대받는,0,Positive
40,인생,0,Positive
40,수혈,0,Positive
40,받은,0,Positive
40,추세,0,Positive
40,이상을,0,Positive
40,저출산,0,Positive
40,여행지,0,Positive
40,세대별,0,Positive
40,사망,0,Positive
40,3월까지,0,Positive
40,일자리tf,0,Positive
40,정부,0,Positive
40,홍남기,0,Positive
40,늘었다,0,Positive
40,중년의,0,Positive
40,뚜렷,0,Positive
40,가구,0,Positive
40,1인,0,Positive
40,기혼,0,Positive
40,학력의,0,Positive
40,하는,0,Positive
40,루테인,0,Positive
40,살던,0,Positive
40,부르는,0,Positive
40,취업,0,Positive
40,검사,0,Positive
40,갱년기,0,Positive
40,노인,0,Positive
40,많아,0,Positive
40,health,0,Positive
40,다시,0,Positive
40,징역,0,Positive
40,준비,0,Positive
40,아닌,0,Positive
40,10명중,0,Positive
40,이원재,0,Positive
40,세상읽기,0,Positive
40,자영업자,0,Positive
40,체감경제고통지수,0,Positive
40,조종사,0,Positive
40,자영업자가,0,Positive
40,만물상,0,Positive
40,한경련,0,Positive
40,니트족,0,Positive
40,내수활성화의,0,Positive
40,20만명,0,Positive
40,찾고,0,Positive
40,한번,0,Positive
40,파킨슨병,0,Positive
40,안심못하는,0,Positive
40,설왕설래,0,Positive
40,대한민국의,0,Positive
40,옴짝달싹,0,Positive
40,못하는,0,Positive
40,이제는,0,Positive
40,청년,0,Positive
40,히키코모리도,0,Positive
40,변곡점,0,Positive
40,재테크의,0,Positive
40,재테크,0,Positive
40,늙어간다,0,Positive
40,절반이,0,Positive
40,히키코모리,0,Positive
40,레슨,0,Positive
50,50대,13,Positive
50,환자,3,Positive
50,가장,2,Positive
50,인구,2,Positive
50,10명,2,Positive
50,40,2,Positive
50,많아,2,Positive
50,여성,2,Positive
50,국민,2,Positive
50,협심증,2,Positive
50,고독사,2,Positive
50,치매,2,Positive
50,서울,2,Positive
50,돌파,2,Positive
50,급증,2,Positive
50,1명,2,Positive
50,남성,1,Positive
50,세대,1,Positive
50,100명,1,Positive
50,인생,1,Positive
50,늙어가는,1,Positive
50,일하는,1,Positive
50,최다,1,Positive
50,50대가,1,Positive
50,아픈,1,Positive
50,50대이상,1,Positive
50,대한민국,1,Positive
50,이후,1,Positive
50,앓는,1,Positive
50,1000만명,1,Positive
50,실명,1,Positive
50,건강,1,Positive
50,경기도,1,Positive
50,70대,1,Positive
50,이상이,1,Positive
50,징역,1,Positive
50,양천구,1,Positive
50,취업,1,Positive
50,경제활동,1,Positive
50,사연,1,Positive
50,생각하는,1,Positive
50,제2의,1,Positive
50,50대부터,1,Positive
50,4명,1,Positive
50,2040년,1,Positive
50,젊은이,1,Positive
50,50대도,1,Positive
50,어깨,1,Positive
50,우리나라,1,Positive
50,50대의,1,Positive
50,많은,1,Positive
50,죽음,1,Positive
50,10년,1,Positive
50,노모,1,Positive
50,높아,1,Positive
50,은퇴,1,Positive
50,희망,1,Positive
50,숨지게,1,Positive
50,사상,1,Positive
50,삶의,1,Positive
50,황반변성,1,Positive
50,위험,1,Positive
50,척추관협착증,1,Positive
50,60대,0,Positive
50,60,0,Positive
50,직장인이,0,Positive
50,지원,0,Positive
50,관심,0,Positive
50,가족,0,Positive
50,3명은,0,Positive
50,녹내장,0,Positive
50,무릎관절증,0,Positive
50,돕는다,0,Positive
50,인생은,0,Positive
50,서울시,0,Positive
50,베이비부머,0,Positive
50,중후반,0,Positive
50,은퇴한,0,Positive
50,미혼,0,Positive
50,최고,0,Positive
50,절반,0,Positive
50,절반이,0,Positive
50,내몰리는,0,Positive
50,20,0,Positive
50,50대로,0,Positive
50,특히,0,Positive
50,절반은,0,Positive
50,위기의,0,Positive
50,취업자,0,Positive
50,나이,0,Positive
50,중년,0,Positive
50,900만명에,0,Positive
50,9명은,0,Positive
50,450여명,0,Positive
50,채용,0,Positive
50,예방,0,Positive
50,2막,0,Positive
50,잃어버린,0,Positive
50,90,0,Positive
50,사는,0,Positive
50,위기에,0,Positive
50,근로자,0,Positive
50,글로벌,0,Positive
50,미만,0,Positive
50,당신의,0,Positive
50,안녕하십니까,0,Positive
50,일종의,0,Positive
50,엄마의,0,Positive
50,여성들,0,Positive
50,재취업,0,Positive
50,50대까지,0,Positive
50,3명,0,Positive
50,음독자살,0,Positive
50,삶속에서도,0,Positive
50,약속,0,Positive
50,비관,0,Positive
50,음주운전,0,Positive
50,고단한,0,Positive
50,일본,0,Positive
50,기억,0,Positive
50,독거남,0,Positive
50,정기검진,0,Positive
50,환자가,0,Positive
50,20대,0,Positive
50,일자리,0,Positive
50,필수,0,Positive
50,안락사,0,Positive
50,다시,0,Positive
50,다이어트,0,Positive
50,없이,0,Positive
50,없는,0,Positive
50,애환,0,Positive
50,비법,0,Positive
50,독거남의,0,Positive
50,현장,0,Positive
50,위한,0,Positive
50,걱정,0,Positive
50,오늘의,0,Positive
50,원인,0,Positive
50,50대에,0,Positive
50,만에,0,Positive
50,개최,0,Positive
50,5명,0,Positive
50,사망,0,Positive
50,골다공증,0,Positive
50,논객,0,Positive
50,사람,0,Positive
50,하는,0,Positive
50,건강한,0,Positive
50,나이는,0,Positive
50,연령은,0,Positive
50,프로그램,0,Positive
50,한국,0,Positive
50,끝에,0,Positive
50,위해,0,Positive
50,전수조사,0,Positive
50,아저씨들이,0,Positive
50,예뻐지고,0,Positive
50,홀몸가구,0,Positive
50,선원,0,Positive
50,내가,0,Positive
50,준비하세요,0,Positive
50,치매예방,0,Positive
50,외국인,0,Positive
50,9명,0,Positive
50,힘내라,0,Positive
50,응원전,0,Positive
50,1천만,0,Positive
50,담석증,0,Positive
50,7명,0,Positive
50,인천시사회서비스원,0,Positive
50,참가자모집,0,Positive
50,어려워,0,Positive
50,인생캠프,0,Positive
50,소득최고,0,Positive
50,홀로남은,0,Positive
50,단독재혼도,0,Positive
50,행복도는,0,Positive
50,바닥,0,Positive
50,서울에선,0,Positive
60,60대,10,Positive
60,50,3,Positive
60,노인,2,Positive
60,환자,2,Positive
60,급증,1,Positive
60,치매,1,Positive
60,여성,1,Positive
60,역대,1,Positive
60,가장,1,Positive
60,발견,1,Positive
60,취업자,1,Positive
60,남성,1,Positive
60,만에,1,Positive
60,최고,1,Positive
60,일하고,1,Positive
60,10명,1,Positive
60,경제적,1,Positive
60,30점대,1,Positive
60,만점에,1,Positive
60,100점,1,Positive
60,사망자,1,Positive
60,이상이,1,Positive
60,독거노인,1,Positive
60,숨진,1,Positive
60,절반이,1,Positive
60,행복,1,Positive
60,늘어,1,Positive
60,노년,1,Positive
60,많이,1,Positive
60,서울인생이모작지원센터,1,Positive
60,개관,1,Positive
60,위한,1,Positive
60,실종된,1,Positive
60,중년,1,Positive
60,노모,1,Positive
60,103세,1,Positive
60,4명에,1,Positive
60,고용률,1,Positive
60,증가,1,Positive
60,고독사,1,Positive
60,의붓딸,1,Positive
60,징역,1,Positive
60,8년,1,Positive
60,사랑스러운,1,Positive
60,60대의,1,Positive
60,인생,0,Positive
60,건강한,0,Positive
60,자영업자,0,Positive
60,비중,0,Positive
60,일본,0,Positive
60,대표,0,Positive
60,사업체,0,Positive
60,현실로,0,Positive
60,서울,0,Positive
60,갈수록,0,Positive
60,늙어간다,0,Positive
60,2월,0,Positive
60,60대에,0,Positive
60,싶다,0,Positive
60,난청,0,Positive
60,세대,0,Positive
60,5년,0,Positive
60,돕던,0,Positive
60,홀로,0,Positive
60,5년새,0,Positive
60,일하는,0,Positive
60,이유,0,Positive
60,녹내장,0,Positive
60,20대,0,Positive
60,60대는,0,Positive
60,이틀,0,Positive
60,1명이,0,Positive
60,대장암,0,Positive
60,70대부터,0,Positive
60,연금은,0,Positive
60,불안한,0,Positive
60,선물,0,Positive
60,장녀,0,Positive
60,나이,0,Positive
60,많아,0,Positive
60,10대,0,Positive
60,작년,0,Positive
60,성폭행한,0,Positive
60,60대이상,0,Positive
60,구한,0,Positive
60,비대증,0,Positive
60,전립선,0,Positive
60,대한민국,0,Positive
60,여전,0,Positive
60,중심,0,Positive
60,45만,0,Positive
60,최대,0,Positive
60,사장님,0,Positive
60,크게,0,Positive
60,아닌,0,Positive
60,발생,0,Positive
60,건강,0,Positive
60,한국의,0,Positive
60,자식,0,Positive
60,많은,0,Positive
60,70대,0,Positive
60,계부,0,Positive
60,마음에,0,Positive
60,재취업,0,Positive
60,사회공헌,0,Positive
60,50대,0,Positive
60,60대엔,0,Positive
60,60대가,0,Positive
60,주의,0,Positive
60,높아,0,Positive
60,화제,0,Positive
60,1등,0,Positive
60,척추,0,Positive
60,필요,0,Positive
60,60대면,0,Positive
60,젊은이,0,Positive
60,영국에서도,0,Positive
60,싱가포르,0,Positive
60,예방한다,0,Positive
60,청력손실,0,Positive
60,150m해저,0,Positive
60,땀흘리는,0,Positive
60,레드와인,0,Positive
60,생생건강,0,Positive
60,기자의,0,Positive
60,김태열,0,Positive
60,미국,0,Positive
60,인기,0,Positive
60,인플루언서,0,Positive
70,70대,10,Positive
70,노인,4,Positive
70,발견,3,Positive
70,만에,3,Positive
70,숨진,3,Positive
70,치매,3,Positive
70,사망,2,Positive
70,실종된,2,Positive
70,환자,2,Positive
70,아들,1,Positive
70,여성,1,Positive
70,사망자,1,Positive
70,실종,1,Positive
70,국내,1,Positive
70,안락사,1,Positive
70,극적,1,Positive
70,확진자,1,Positive
70,홀로,1,Positive
70,가장,1,Positive
70,숨져,1,Positive
70,아내,1,Positive
70,할머니,1,Positive
70,노모,1,Positive
70,코로나,1,Positive
70,70대가,1,Positive
70,시신,1,Positive
70,스위스서,1,Positive
70,구조,1,Positive
70,1인가구,1,Positive
70,표창,1,Positive
70,앓던,1,Positive
70,대구서,1,Positive
70,부부,1,Positive
70,많아,1,Positive
70,이유,1,Positive
70,무사히,1,Positive
70,사연,1,Positive
70,위상,1,Positive
70,사회적,1,Positive
70,20대,1,Positive
70,노인의,1,Positive
70,1명은,0,Positive
70,가족,0,Positive
70,증가,0,Positive
70,60,0,Positive
70,수술,0,Positive
70,코로나19,0,Positive
70,사람으로,0,Positive
70,죽은,0,Positive
70,발생,0,Positive
70,고령화,0,Positive
70,경북서,0,Positive
70,180번째,0,Positive
70,발견된,0,Positive
70,서울,0,Positive
70,무지외반증,0,Positive
70,치료하는,0,Positive
70,선진국병,0,Positive
70,대선,0,Positive
70,3일,0,Positive
70,독거노인,0,Positive
70,나이가,0,Positive
70,되찾은,0,Positive
70,요양병원,0,Positive
70,대구,0,Positive
70,2년,0,Positive
70,넘게,0,Positive
70,치매환자,0,Positive
70,서요양병원,0,Positive
70,시신으로,0,Positive
70,근처서,0,Positive
70,무덤,0,Positive
70,폭설에,0,Positive
70,갇힌,0,Positive
70,3명,0,Positive
70,경북,0,Positive
70,찾지,0,Positive
70,기록,0,Positive
70,전성시대,0,Positive
70,30,0,Positive
70,50년,0,Positive
70,한그릇,0,Positive
70,홍합,0,Positive
70,이하가,0,Positive
70,죽음,0,Positive
70,30년,0,Positive
70,필요해,0,Positive
70,싫어,0,Positive
70,월드피플,0,Positive
70,생활,0,Positive
70,맞은,0,Positive
70,비결은,0,Positive
70,시니어,0,Positive
70,남성,0,Positive
70,건강한,0,Positive
70,많다,0,Positive
70,됐다고,0,Positive
70,죽을,0,Positive
70,느껴,0,Positive
70,지금,0,Positive
70,떠난,0,Positive
70,높아,0,Positive
70,사흘,0,Positive
70,5명중,0,Positive
70,일본인,0,Positive
70,노부부의,0,Positive
70,노병들,0,Positive
70,천자칼럼,0,Positive
70,돌아오는,0,Positive
70,10억원,0,Positive
70,분수대,0,Positive
70,충격,0,Positive
70,조사해보니,0,Positive
70,빈혈있는,0,Positive
80,80대,8,Positive
80,국내,4,Positive
80,사망,4,Positive
80,여성,3,Positive
80,노인,3,Positive
80,확진자,2,Positive
80,만에,2,Positive
80,대구서,2,Positive
80,사망자,2,Positive
80,숨져,2,Positive
80,코로나19,2,Positive
80,치매,2,Positive
80,할머니,2,Positive
80,확진,1,Positive
80,판정,1,Positive
80,34번째,1,Positive
80,대구,1,Positive
80,완치,1,Positive
80,경북서,1,Positive
80,아내,1,Positive
80,영안실서,1,Positive
80,9일,1,Positive
80,발견,1,Positive
80,홀로,1,Positive
80,숨진,1,Positive
80,60,1,Positive
80,남성,1,Positive
80,환자,1,Positive
80,살던,1,Positive
80,노부부,1,Positive
80,코로나19로,0,Positive
80,최고령,0,Positive
80,137명,0,Positive
80,열혈,0,Positive
80,앓던,0,Positive
80,노모,0,Positive
80,살아나,0,Positive
80,2명,0,Positive
80,노부부의,0,Positive
80,코로나,0,Positive
80,92명,0,Positive
80,사망판정,0,Positive
80,고령화,0,Positive
80,발생,0,Positive
80,경북,0,Positive
80,군포,0,Positive
80,살아난,0,Positive
80,일주일,0,Positive
80,비극,0,Positive
80,돌보던,0,Positive
80,3일만에,0,Positive
80,직전,0,Positive
80,안치,0,Positive
80,영안실,0,Positive
80,반전,0,Positive
80,꼬부랑,0,Positive
80,잃은,0,Positive
80,80대에도,0,Positive
80,끝내,0,Positive
80,교수,0,Positive
80,정치인,0,Positive
80,바이든,0,Positive
80,전성시대,0,Positive
80,70,0,Positive
80,대통령,0,Positive
80,모은,0,Positive
80,사연,0,Positive
80,최대,0,Positive
80,곱게,0,Positive
80,단독,0,Positive
80,시신,0,Positive
80,30년,0,Positive
80,가장,0,Positive
80,동행,0,Positive
80,80대도,0,Positive
80,노인의,0,Positive
80,50대,0,Positive
90,90대,3,Positive
90,국내,2,Positive
90,숨져,1,Positive
90,사망,1,Positive
90,확진자,1,Positive
90,치매,1,Positive
90,할머니,1,Positive
90,실종,1,Positive
90,여성,1,Positive
90,경북서,1,Positive
90,푸른요양원,1,Positive
90,코로나19로,1,Positive
90,2명,1,Positive
90,사망자,1,Positive
90,백구,0,Positive
90,82명,0,Positive
90,경북,0,Positive
90,대구서,0,Positive
90,161명,0,Positive
90,요양병원,0,Positive
90,구한,0,Positive
