category,source,target,correlation
2013 ~ 2017,노인,치매,0.050536672449056685
2013 ~ 2017,노인,일자리,0.016897910515228137
2013 ~ 2017,노인,한국,0.019565250512394616
2013 ~ 2017,노인,여성,-0.000322302717993238
2013 ~ 2017,노인,환자,0.018312209017483216
2013 ~ 2017,노인,지원,0.0006755531500605231
2013 ~ 2017,노인,정부,-0.011679938601793116
2013 ~ 2017,노인,위한,-0.003407750670437963
2013 ~ 2017,노인,건강,0.0035931033313126586
2013 ~ 2017,노인,서울,0.04071023986016584
2013 ~ 2017,노인,서울시,-0.0027347978502609933
2013 ~ 2017,노인,사설,-0.008155934492875966
2013 ~ 2017,노인,일본,0.0025230096887680262
2013 ~ 2017,노인,고령화,0.00823540147693556
2013 ~ 2017,노인,경제,-0.012764596322892485
2013 ~ 2017,노인,증가,0.016475397964350144
2013 ~ 2017,노인,확대,-0.004132781467555205
2013 ~ 2017,노인,치료,-0.0009762600205126422
2013 ~ 2017,노인,사망,0.04779259050832331
2013 ~ 2017,노인,재취업,-0.013003690237071082
2013 ~ 2017,노인,장애인,0.014431364776663095
2013 ~ 2017,노인,노후,-0.003117079701544891
2013 ~ 2017,노인,중국,-0.01011027315709525
2013 ~ 2017,노인,내년,-0.00679614631212142
2013 ~ 2017,노인,개최,-0.007259340216084089
2013 ~ 2017,노인,급증,0.0462127576175473
2013 ~ 2017,노인,가장,0.00625928756158869
2013 ~ 2017,노인,피부,-0.013746457421193885
2013 ~ 2017,노인,위해,-0.0012284966962583515
2013 ~ 2017,노인,위험,0.019584351954075832
2013 ~ 2017,노인,없는,-0.006599014296591267
2013 ~ 2017,노인,세계,0.00879081522129784
2013 ~ 2017,노인,효과,-0.007951933699308966
2013 ~ 2017,노인,시대,-0.0026250957750989317
2013 ~ 2017,노인,국민연금,-0.004710397515297458
2013 ~ 2017,노인,저출산,-0.008769598694240611
2013 ~ 2017,노인,최대,-0.0007729754462105125
2013 ~ 2017,노인,필요,-0.0013151404893267742
2013 ~ 2017,노인,없다,-0.008511125977105606
2013 ~ 2017,노인,기업,-0.008379708187421082
2013 ~ 2017,노인,올해,-0.009048697452286448
2013 ~ 2017,노인,50대,-0.0027764943236033477
2013 ~ 2017,노인,가족,0.009464794679692332
2013 ~ 2017,노인,교수,-0.01087803429022824
2013 ~ 2017,노인,좋은,-0.0077921002824886225
2013 ~ 2017,노인,추진,0.000647554410788898
2013 ~ 2017,노인,국민,-0.006228065687753694
2013 ~ 2017,노인,칼럼,-0.010699271226127275
2013 ~ 2017,노인,논란,0.00013091499225892757
2013 ~ 2017,노인,이유,-0.005176404360501084
2013 ~ 2017,노인,건강한,-0.004398490999809798
2013 ~ 2017,노인,복지,0.008919769559822452
2013 ~ 2017,노인,청년,0.0011909463984773427
2013 ~ 2017,노인,실시,0.00043205916206222106
2013 ~ 2017,노인,취업,-0.003243836546986617
2013 ~ 2017,노인,예방,0.002403574573495863
2013 ~ 2017,노인,대상,0.01600027462576375
2013 ~ 2017,노인,70대,0.11614730298017419
2013 ~ 2017,노인,대한민국,0.0003023016060156893
2013 ~ 2017,노인,인구,0.028835743671191856
2013 ~ 2017,노인,만에,0.020866865616226297
2013 ~ 2017,노인,대통령,-0.009940659008022679
2013 ~ 2017,노인,남성,0.00399224257817823
2013 ~ 2017,노인,사회,6.752558686127286e-05
2013 ~ 2017,노인,원인,0.008448056688588699
2013 ~ 2017,노인,대책,0.001044540429787931
2013 ~ 2017,노인,10명,0.06588233523298817
2013 ~ 2017,노인,운영,0.0002886978451251674
2013 ~ 2017,노인,어르신,-0.007878348885472597
2013 ~ 2017,노인,성장,-0.009547634823156792
2013 ~ 2017,노인,1명,0.06773635929348606
2013 ~ 2017,노인,oecd,0.0348431073146407
2013 ~ 2017,노인,독거노인,-0.0007611948564645352
2013 ~ 2017,노인,개선,-0.005865898059114863
2013 ~ 2017,노인,사고,0.023337348571537617
2013 ~ 2017,노인,창출,0.008771023184066131
2013 ~ 2017,노인,정책,-0.009257529642219526
2013 ~ 2017,노인,징역,-0.004003281649411699
2013 ~ 2017,노인,인상,-0.0056973091898067756
2013 ~ 2017,노인,효능,-0.008300972533359782
2013 ~ 2017,노인,관리,-0.003940594745838453
2013 ~ 2017,노인,도입,-0.005678398427976572
2013 ~ 2017,노인,강화,-0.000464987381562121
2013 ~ 2017,노인,기초연금,0.050970679658899135
2013 ~ 2017,노인,최고,0.009348735202904286
2013 ~ 2017,노인,예산,-0.0064210961507002095
2013 ~ 2017,노인,있는,0.003216023009835845
2013 ~ 2017,노인,글로벌,-0.008974003991861244
2013 ~ 2017,노인,문제,-0.00010883705170807826
2013 ~ 2017,노인,가능,-0.005233032738614221
2013 ~ 2017,노인,출시,-0.009699324885021933
2013 ~ 2017,노인,늘어,0.005821326297721707
2013 ~ 2017,노인,수술,0.004949710242701758
2013 ~ 2017,노인,하루,0.002351314583118688
